"","FeatureID","Name","Formula","MW","KEGG Pathways","Metabolika Pathways","name4plot","C","H","O","N","S","P","H_to_C","O_to_C","NOSC","GFE","DBE","DBE_O","AI","AI_mod","DBE_AI","Class","control_means","treatment_means","ratio","log2FC","pval","pval.adj","Comment","Plant"
"192","Feature0203","asn-leu","C10 H19 N3 O4",245.13756,NA,NA,"asn-leu",10,19,4,3,0,0,1.9,0.4,-0.2,66,3,-1,-1.33333333333333,-0.4,-4,"Protein",1862289.89516039,3194445.66518364,1.71533211530879,0.778487931920748,0.00111750149468219,0.130243138638824,"Upregulated","ERLE"
"193","Feature0194","asn-lys","C10 H20 N4 O4",260.14846,NA,NA,"asn-lys",10,20,4,4,0,0,2,0.4,0,60.3,3,-1,-2.5,-0.75,-5,"Protein",2031367.07231457,3151759.06025543,1.55154580538921,0.633706289346411,0.0262775936205918,0.204245621205675,"Upregulated","ERLE"
"194","Feature0193","Tyrosyltyrosine","C18 H20 N2 O5",344.13731,NA,NA,"Tyrosyltyrosine",18,20,5,2,0,0,1.11111111111111,0.277777777777778,-0.222222222222222,66.6333333333333,10,5,0.272727272727273,0.407407407407407,3,"Phenol",1022615.70451862,2482093.90278185,2.42720104122618,1.27929360958829,0.0116766404618783,0.173306779889617,"Upregulated","ERLE"
"195","Feature0191","Leonurine","C14 H21 N3 O5",311.14813,NA,NA,"Leonurine-peak1",14,21,5,3,0,0,1.5,0.357142857142857,-0.142857142857143,64.3714285714286,6,1,-0.333333333333333,0.0588235294117647,-2,"Protein",3239508.5193082,1715913.76633198,0.529683362801718,-0.916797900166365,0.0184837364324599,0.191421554979227,"Downregulated","ERLE"
"196","Feature0188",NA,"C20 H36 N4 O7",444.25844,NA,NA,"Feature0188",20,36,7,4,0,0,1.8,0.35,-0.5,74.55,5,-2,-0.666666666666667,-0.2,-6,"Protein",179018.667743054,423830.374231034,2.36752054729488,1.24337694664479,0.0271985606141646,0.206194493304681,"Upregulated","ERLE"
"197","Feature0178",NA,"C10 H23 N O6",253.15257,NA,NA,"Feature0178",10,23,6,1,0,0,2.3,0.6,-0.8,83.1,0,-6,-2.33333333333333,-0.666666666666667,-7,"Other",208606.416591818,8596242.73739188,41.2079497737225,5.36485078163455,0.0169916025158425,0.191421554979227,"Upregulated","ERLE"
"198","Feature0170","Diacetin","C7 H12 O5",176.0685,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other","Superpathway of branched chain amino acid biosynthesis","Diacetin",7,12,5,0,0,0,1.71428571428571,0.714285714285714,-0.285714285714286,68.4428571428571,2,-3,-1.5,-0.111111111111111,-3,"Carbohydrate",2858935.4534904,1220351.88917704,0.426855348443471,-1.22818083871627,0.0401375219860098,0.229430808387016,"Downregulated","ERLE"
"199","Feature0159","glu-tyr","C14 H18 N2 O6",310.11656,NA,NA,"glu-tyr",14,18,6,2,0,0,1.28571428571429,0.428571428571429,0,60.3,7,1,-0.166666666666667,0.222222222222222,-1,"Phenol",1404868.85409018,2111461.86976753,1.50296012586524,0.587806734484106,0.0443175750055678,0.231053725641857,"Upregulated","ERLE"
"200","Feature0157","DLK","C16 H30 N4 O6",374.21636,NA,NA,"DLK",16,30,6,4,0,0,1.875,0.375,-0.375,70.9875,4,-2,-1,-0.333333333333333,-6,"Protein",903124.999905816,2835850.3003521,3.14004185538862,1.65078378974083,0.00568896763358234,0.149375076711941,"Upregulated","ERLE"
"201","Feature0156","NP-007065","C8 H10 O3",154.06303,"Microbial metabolism in diverse environments;Aminobenzoate degradation",NA,"NP-007065-peak1",8,10,3,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.384615384615385,1,"Phenol",2149988.63125757,7980690.21045857,3.71196856319677,1.89218449227794,0.0040628430056674,0.130243138638824,"Upregulated","ERLE"
"202","Feature0150",NA,"C15 H27 N3 O5",329.19521,NA,NA,"Feature0150",15,27,5,3,0,0,1.8,0.333333333333333,-0.533333333333333,75.5,4,-1,-0.571428571428571,-0.157894736842105,-4,"Protein",3786767.27394052,5050813.38790158,1.33380612604843,0.41554898037908,0.025097707622052,0.202913517900705,"Upregulated","ERLE"
"203","Feature0142","4-hydroxy-5,8-dimethylquinoline-3-carboxylic acid","C12 H11 N O3",217.07394,"Metabolic pathways;Other",NA,"4-hydroxy-5,8-dimethylquinoline-3-carboxylic acid",12,11,3,1,0,0,0.916666666666667,0.25,-0.166666666666667,65.05,8,5,0.5,0.578947368421053,4,"Phenol",3351092.06590341,1494826.52973842,0.446071459793043,-1.16465324924667,0.00684157476406663,0.151259952193377,"Downregulated","ERLE"
"204","Feature0139","Ser-met","C8 H16 N2 O4 S",236.08315,"Microbial metabolism in diverse environments;Other",NA,"Ser-met",8,16,4,2,1,0,2,0.5,0,60.3,2,-2,-5,-1,-5,"Protein",385171.990961938,1038556.99836998,2.69634610703717,1.43100569490909,0.00128226055231505,0.130243138638824,"Upregulated","ERLE"
"205","Feature0129","NP-019811","C6 H7 N O2",125.04763,"Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Aminobenzoate degradation;Other","Other","NP-019811-peak1",6,7,2,1,0,0,1.16666666666667,0.333333333333333,0,60.3,4,2,0.333333333333333,0.5,1,"Phenol",3618790.45225911,1115158.24125219,0.308157727274876,-1.69825912671977,0.0118592187364088,0.173306779889617,"Downregulated","ERLE"
"206","Feature0128","nitrilotriacetic acid","C6 H9 N O6",191.04305,NA,NA,"nitrilotriacetic acid",6,9,6,1,0,0,1.5,1,1,31.8,3,-3,4,-0.5,-4,"Carbohydrate",1904700.64430012,2693444.06666771,1.41410361503679,0.499887834024989,0.024129377270086,0.202913517900705,"Upregulated","ERLE"
"207","Feature0124","Pivagabine","C9 H17 N O3",187.12087,"Metabolic pathways;Biosynthesis of cofactors;Other","Other","Pivagabine-peak1",9,17,3,1,0,0,1.88888888888889,0.333333333333333,-0.888888888888889,85.6333333333333,2,-1,-0.4,-0.0769230769230769,-2,"Protein",3030426.35813669,1108998.00657752,0.365954448488697,-1.45026401203184,0.00183727994376246,0.130243138638824,"Downregulated","ERLE"
"208","Feature0122","VLH","C17 H29 N5 O4",367.22207,NA,NA,"VLH",17,29,4,5,0,0,1.70588235294118,0.235294117647059,-0.352941176470588,70.3588235294118,6,2,-0.375,-0.1,-3,"Lipid",213081.384669788,486777.08478604,2.28446556014453,1.19185669311182,0.0121226950128327,0.173306779889617,"Upregulated","ERLE"
"209","Feature0115",NA,"C15 H27 N3 O5",329.19515,NA,NA,"Feature0115",15,27,5,3,0,0,1.8,0.333333333333333,-0.533333333333333,75.5,4,-1,-0.571428571428571,-0.157894736842105,-4,"Protein",3516043.69225803,4559826.44498258,1.29686285043125,0.375025915622829,0.00687545237242621,0.151259952193377,"Upregulated","ERLE"
"210","Feature0112","(1S,4E,8E,12E)-2,2,5,9,13-Pentamethyl-4,8,12-cyclopentadecatrien-1-ol","C20 H34 O",290.261,"Metabolic pathways;Biosynthesis of secondary metabolites;Other",NA,"(1S,4E,8E,12E)-2,2,5,9,13-Pentamethyl-4,8,12-cyclopentadecatrien-1-ol",20,34,1,0,0,0,1.7,0.05,-1.6,105.9,4,3,0.157894736842105,0.179487179487179,3,"Lipid",4147423.25563487,2739773.96765885,0.660596664190584,-0.598158410410537,0.0429192684863161,0.229430808387016,"Downregulated","ERLE"
"211","Feature0111","lamifiban","C24 H28 N4 O6",468.20092,NA,NA,"lamifiban-peak1",24,28,6,4,0,0,1.16666666666667,0.25,-0.166666666666667,65.05,13,7,0.214285714285714,0.352941176470588,3,"Phenol",4049638.99160236,1791477.96769786,0.442379671722048,-1.17664300266829,0.0176141870573777,0.191421554979227,"Downregulated","ERLE"
"212","Feature0104",NA,"C13 H23 N3 O6",317.15875,NA,NA,"Feature0104",13,23,6,3,0,0,1.76923076923077,0.461538461538462,-0.153846153846154,64.6846153846154,4,-2,-1.25,-0.285714285714286,-5,"Protein",1299115.41291632,1963829.83333858,1.51166694953612,0.596140319995811,0.0450272462510211,0.231053725641857,"Upregulated","ERLE"
"213","Feature0096","Fasoracetam","C10 H16 N2 O2",196.12116,NA,NA,"Fasoracetam",10,16,2,2,0,0,1.6,0.2,-0.6,77.4,4,2,0,0.142857142857143,0,"Lipid",1950210.43036693,1066907.3754459,0.547072951120029,-0.870194868447973,0.0190039546823817,0.191421554979227,"Downregulated","ERLE"
"214","Feature0088",NA,"C14 H27 N O10",369.16362,NA,NA,"Feature0088",14,27,10,1,0,0,1.92857142857143,0.714285714285714,-0.285714285714286,68.4428571428571,2,-8,-3,-0.5,-9,"Carbohydrate",1825661.51691039,93336.2209920475,0.0511246033985548,-4.28983844344958,0.00213575488821721,0.130243138638824,"Downregulated","ERLE"
"215","Feature0084",NA,"C16 H31 N3 O9",409.20616,NA,NA,"Feature0084",16,31,9,3,0,0,1.9375,0.5625,-0.25,67.425,3,-6,-2.25,-0.529411764705882,-9,"Amino Sugar",4322708.98830849,3051468.87180933,0.705915868975348,-0.502431841482298,0.0398997622593589,0.229430808387016,"Downregulated","ERLE"
"216","Feature0077","Methyl N-{[(2R)-1-(methoxyacetyl)-4-(3-pyridinylcarbonyl)-2-piperazinyl]carbonyl}-O-methyl-L-tyrosinate","C25 H30 N4 O7",498.21169,NA,NA,"Methyl N-{[(2R)-1-(methoxyacetyl)-4-(3-pyridinylcarbonyl)-2-piperazinyl]carbonyl}-O-methyl-L-tyrosinate",25,30,7,4,0,0,1.2,0.28,-0.16,64.86,13,6,0.142857142857143,0.314285714285714,2,"Phenol",4196079.99823163,622561.382793725,0.148367376946125,-2.75275418818478,0.00636493787013962,0.149375076711941,"Downregulated","ERLE"
"217","Feature0076",NA,"C19 H34 N4 O8",446.2376,NA,NA,"Feature0076",19,34,8,4,0,0,1.78947368421053,0.421052631578947,-0.315789473684211,69.3,5,-3,-1,-0.272727272727273,-7,"Protein",2943645.87959856,589353.94943887,0.200212244795981,-2.32039788411892,0.000171943084360966,0.0964600703265022,"Downregulated","ERLE"
"218","Feature0068","Deferiprone","C7 H9 N O2",139.06334,NA,NA,"Deferiprone",7,9,2,1,0,0,1.28571428571429,0.285714285714286,-0.285714285714286,68.4428571428571,4,2,0.25,0.4,1,"Phenol",3285904.92256315,2379454.96058067,0.724139929990607,-0.465659589847712,0.0331444983961259,0.218753689414431,"Downregulated","ERLE"
"219","Feature0058",NA,"C19 H29 N3 O5",379.21082,NA,NA,"Feature0058",19,29,5,3,0,0,1.52631578947368,0.263157894736842,-0.526315789473684,75.3,7,2,-0.0909090909090909,0.111111111111111,-1,"Lipid",475316.316679178,727925.54141213,1.53145498243742,0.614902959121761,0.0499693927402015,0.239245432239397,"Upregulated","ERLE"
"220","Feature0057",NA,"C11 H13 N3 O3",235.09569,NA,NA,"Feature0057",11,13,3,3,0,0,1.18181818181818,0.272727272727273,0.181818181818182,55.1181818181818,7,4,0.2,0.384615384615385,1,"Phenol",2930336.57344046,84118.2866409906,0.0287060153442472,-5.12250310451203,0.0116810009001108,0.173306779889617,"Downregulated","ERLE"
"221","Feature0051","Ajmaline","C20 H26 N2 O2",326.19951,"Biosynthesis of secondary metabolites;Other",NA,"Ajmaline",20,26,2,2,0,0,1.3,0.1,-0.8,83.1,9,7,0.3125,0.352941176470588,5,"Unsaturated HC",152817.7966276,7059386.43947397,46.1947927221912,5.52965832883872,0.0132972353176958,0.175523506193585,"Upregulated","ERLE"
"222","Feature0050","Uric acid","C5 H4 N4 O3",168.02837,"Metabolic pathways;Microbial metabolism in diverse environments;Other","Other","Uric acid",5,4,3,4,0,0,0.8,0.6,2.8,-19.5,6,3,0.5,-1,-1,"Condensed HC",47083.2753929431,68381.7532349994,1.45235760818052,0.538396726079532,0.0456362188326047,0.231691572534763,"Upregulated","ERLE"
"223","Feature0041","asn-tyr","C13 H17 N3 O5",295.11678,NA,NA,"asn-tyr-peak1",13,17,5,3,0,0,1.30769230769231,0.384615384615385,0.153846153846154,55.9153846153846,7,2,-0.2,0.2,-1,"Phenol",686454.78962982,1271597.74162049,1.8524129495931,0.889405747583119,0.0395209812178456,0.229430808387016,"Upregulated","ERLE"
"224","Feature0040",NA,"C7 H9 N O3 S",187.03034,NA,NA,"Feature0040",7,9,3,1,1,0,1.28571428571429,0.428571428571429,0.285714285714286,52.1571428571429,4,1,-0.5,0.142857142857143,-1,"Phenol",3090985.67660225,1963906.46538079,0.63536576058793,-0.654340748557955,0.00137903109796539,0.130243138638824,"Downregulated","ERLE"
"225","Feature0038",NA,"C12 H17 N O4",239.11576,NA,NA,"Feature0038",12,17,4,1,0,0,1.41666666666667,0.333333333333333,-0.5,74.55,5,1,0,0.222222222222222,0,"Phenol",2961807.03813131,499431.888812114,0.168624046868097,-2.56811780639169,0.00652351048028974,0.149375076711941,"Downregulated","ERLE"
"226","Feature0032",NA,"C8 H9 N5 O3",223.07052,NA,NA,"Feature0032",8,9,3,5,0,0,1.125,0.375,1.5,17.55,7,4,-Inf,0.333333333333333,-1,"Phenol",2206275.72222276,1795329.47069488,0.81373758166823,-0.297364473201858,0.0478549982487297,0.237581009004755,"Downregulated","ERLE"
"227","Feature0020",NA,"C16 H30 N4 O5",358.22177,NA,NA,"Feature0020",16,30,5,4,0,0,1.875,0.3125,-0.5,74.55,4,-1,-0.714285714285714,-0.263157894736842,-5,"Protein",1280482.7834953,744541.13550184,0.58145345263408,-0.782264391308987,0.0143028149610822,0.18115825478492,"Downregulated","ERLE"
"228","Feature0018","Crotanecine","C8 H13 N O3",171.08956,"Other",NA,"Crotanecine-peak1",8,13,3,1,0,0,1.625,0.375,-0.5,74.55,3,0,-0.25,0.0909090909090909,-1,"Protein",1451049.23378598,617578.114639876,0.425607967159415,-1.23240293729592,0.0493849989396653,0.239245432239397,"Downregulated","ERLE"
"229","Feature0014",NA,"C17 H31 N3 O6",373.22133,NA,NA,"Feature0014",17,31,6,3,0,0,1.82352941176471,0.352941176470588,-0.588235294117647,77.0647058823529,4,-2,-0.625,-0.181818181818182,-5,"Protein",852045.722270269,1325066.54921306,1.55515897161297,0.637062063208018,0.0394511550241984,0.229430808387016,"Upregulated","ERLE"
"230","Feature0012","1-(6-hydroxy-3-pyridyl)-4-(methylamino)butan-1-one","C10 H14 N2 O3",210.10041,"Metabolic pathways;Microbial metabolism in diverse environments;Other",NA,"1-(6-hydroxy-3-pyridyl)-4-(methylamino)butan-1-one",10,14,3,2,0,0,1.4,0.3,-0.2,66,5,2,0,0.230769230769231,0,"Phenol",1333560.12614189,647924.255801661,0.485860549592289,-1.04138580015219,0.0201088020199768,0.196191964055773,"Downregulated","ERLE"
"231","Feature0006","(Z)-dehydrobutyrine","C4 H7 N O2",101.04765,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other","Superpathway of branched chain amino acid biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Other","(Z)-dehydrobutyrine-peak1",4,7,2,1,0,0,1.75,0.5,0,60.3,2,0,-1,0,-1,"Protein",281114.913781709,426033.998941711,1.51551546380259,0.599808572965191,0.00376523965586131,0.130243138638824,"Upregulated","ERLE"
"232","Feature0005",NA,"C14 H27 N3 O6",333.19005,NA,NA,"Feature0005",14,27,6,3,0,0,1.92857142857143,0.428571428571429,-0.428571428571429,72.5142857142857,3,-3,-1.2,-0.375,-6,"Protein",366566.055609247,636015.752216965,1.73506450606803,0.794989300183652,0.024921982654126,0.202913517900705,"Upregulated","ERLE"
"233","Feature1118","4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole","C11 H12 O3",192.07866,"Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other",NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",11,12,3,0,0,0,1.09090909090909,0.272727272727273,-0.545454545454546,75.8454545454546,6,3,0.375,0.473684210526316,3,"Phenol",1175035.19911763,2659880.29971996,2.26366010287806,1.17865734831746,0.025363237758718,0.204804024859825,"Upregulated","ERIN"
"234","Feature1111","L-Glutamic acid","C5 H9 N O4",147.05318,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of various antibiotics;Other","Superpathway of L-lysine degradation;Superpathway of chorismate metabolism;Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of butirocin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of purine nucleotide salvage;Other","L-Glutamic acid",5,9,4,1,0,0,1.8,0.8,0.4,48.9,2,-2,-Inf,-0.5,-3,"Carbohydrate",478260440.940529,861693953.846855,1.80172533641352,0.849379096614188,0.0263037354090498,0.204804024859825,"Upregulated","ERIN"
"235","Feature1109","Adenosine","C10 H13 N5 O4",267.09675,"Metabolic pathways;ABC transporters;Other","Superpathway of purine nucleotide salvage;Other","Adenosine",10,13,4,5,0,0,1.3,0.4,1,31.8,7,3,-2,0,-2,"Phenol",651366702.833723,775222238.376462,1.19014717056293,0.251139984552675,0.0122352713610136,0.175739880607489,"Upregulated","ERIN"
"236","Feature1107","methoxyresorcinol","C7 H8 O3",140.04735,"Microbial metabolism in diverse environments;Other",NA,"methoxyresorcinol-peak2",7,8,3,0,0,0,1.14285714285714,0.428571428571429,-0.285714285714286,68.4428571428571,4,1,0.25,0.454545454545455,1,"Phenol",6573246.25980719,4020280.62256823,0.611612658900467,-0.709309827587064,0.0325667968238049,0.208264363987052,"Downregulated","ERIN"
"237","Feature1106","Choline","C5 H13 N O",103.09967,NA,NA,"Choline",5,13,1,1,0,0,2.6,0.2,-1.6,105.9,0,-1,-0.666666666666667,-0.428571428571429,-2,"Other",712591226.904913,1116930735.7894,1.56742139619191,0.648393095870992,0.0282623957215701,0.204804024859825,"Upregulated","ERIN"
"238","Feature1104","DL-Carbidopa","C10 H14 N2 O4",226.09535,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other","Other","DL-Carbidopa",10,14,4,2,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.166666666666667,-1,"Phenol",980039953.186361,577773451.053823,0.589540711248897,-0.762336651675735,0.00298932685656962,0.14329541834281,"Downregulated","ERIN"
"239","Feature1102","Maltotriose","C18 H32 O16",504.16909,"Metabolic pathways;ABC transporters;Other",NA,"Maltotriose-peak2",18,32,16,0,0,0,1.77777777777778,0.888888888888889,0,60.3,3,-13,-6.5,-0.5,-13,"Carbohydrate",90458144.7191496,50022704.152307,0.552992815711789,-0.854667357292302,0.0121334974788382,0.175739880607489,"Downregulated","ERIN"
"240","Feature1096",NA,"C6 H11 N O7",209.05352,NA,NA,"Feature1096",6,11,7,1,0,0,1.83333333333333,1.16666666666667,1,31.8,2,-5,3,-1.66666666666667,-6,"Carbohydrate",235405092.358823,416877288.715511,1.77089324847771,0.82447724736161,0.00423035570968148,0.14329541834281,"Upregulated","ERIN"
"241","Feature1095","3',4'-Dimethoxyacetophenone","C10 H12 O3",180.07864,"Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of various plant secondary metabolites;Other",NA,"3',4'-Dimethoxyacetophenone-peak2",10,12,3,0,0,0,1.2,0.3,-0.6,77.4,5,2,0.285714285714286,0.411764705882353,2,"Phenol",432436992.589793,80554964.0718816,0.186281390011182,-2.42444454234508,0.0162432842570039,0.185777099906003,"Downregulated","ERIN"
"242","Feature1091","4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid","C22 H26 O7",402.16789,NA,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak3",22,26,7,0,0,0,1.18181818181818,0.318181818181818,-0.545454545454546,75.8454545454546,10,3,0.2,0.351351351351351,3,"Phenol",728320.615332342,1266074.45758069,1.73834768771849,0.797716665110049,0.0275059284711848,0.204804024859825,"Upregulated","ERIN"
"243","Feature1084","Beauvericin","C45 H57 N3 O9",783.40966,NA,NA,"Beauvericin",45,57,9,3,0,0,1.26666666666667,0.2,-0.666666666666667,79.3,19,10,0.212121212121212,0.306666666666667,7,"Phenol",1003119.7129664,6730093.28475207,6.70916262312305,2.7461327135409,0.0103318778563129,0.175739880607489,"Upregulated","ERIN"
"244","Feature1080","DL-Stachydrine","C7 H13 N O2",143.09464,"ABC transporters",NA,"DL-Stachydrine",7,13,2,1,0,0,1.85714285714286,0.285714285714286,-0.857142857142857,84.7285714285714,2,0,-0.25,0,-1,"Lipid",89174746.4239377,536354416.447149,6.01464470554606,2.58847951766969,0.014744667643196,0.175849634317286,"Upregulated","ERIN"
"245","Feature1071",NA,"C74 H117 N10 O14 P3",1462.79612,"Other",NA,"Feature1071",74,117,14,10,0,3,1.58108108108108,0.189189189189189,-1,88.8,23,9,-0.0851063829787234,0.0555555555555556,-4,"Lipid",159783.311035477,265114.544591775,1.65921298584751,0.730499090575545,0.0429885077912198,0.223270641767664,"Upregulated","ERIN"
"246","Feature1070","L-Glutamine","C5 H10 N2 O3",146.06916,"Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Other","Superpathway of chorismate metabolism;Superpathway of aromatic amino acid biosynthesis;Superpathway of butirocin biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of purine nucleotide salvage;Other","L-Glutamine",5,10,3,2,0,0,2,0.6,0.4,48.9,2,-1,-Inf,-1,-3,"Amino Sugar",163089668.549052,363274267.047755,2.22745113335302,1.15539378171686,0.00450921370374213,0.14329541834281,"Upregulated","ERIN"
