Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 57_CTRL_1246.3,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 19_CTRL_1246.2,Area: 14_CTRL_1177.3,Area: 10_CTRL_1154.3,Area: 2_CTRL_CTRL.2,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 38_BOCU_1177.2,Gap Status: 14_CTRL_1177.3,Gap Status: 10_CTRL_1154.3,Gap Status: 2_CTRL_CTRL.2
FALSE,,NP-003553,"5,6-DHET; 8,9-DHET; 11,12-DHET; 14,15-DHET",C14772; C14773; C14774; C14775,C20 H34 O4,No match,Invalid mass,No results,No results,64988.08,360.22765,20.057,456320978.1,0,4,95.4,9.8,,,DDA for preferred ion,760758.4982,1178967.04,792766.2506,62425251.73,1245599.523,1128987.29,1888013.798,860313.4354,176899667.8,582170.9983,1035842.499,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,NP-003459,N-Trimethyl-2-aminoethylphosphonate,C06459,C9 H14 O4,No match,Invalid mass,No results,No match,-96784.32,168.07869,10.722,47228075.99,77,17,74.4,71.1,90.6,Metabolic pathways;Other,DDA for preferred ion,19832204.92,1587375.271,26097943.89,2063671.81,2163733.972,2027836.743,2054468.058,20585741.39,2083538.432,1882865.609,2053869.415,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,NP-002322,NA,NA,C18 H32 O4,No match,Invalid mass,No results,No results,70403.53,334.21216,18.794,165718549.3,0,21,98.5,9.9,96.5,,DDA for preferred ion,3447977.185,10822463.91,6034643.06,12657404.26,8681028.923,5069999.633,1223632.463,4106841.934,15426491.6,6450609.51,1718416.595,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Ne-Acetyllysine,N6-Acetyl-L-lysine,C02727,C8 H16 N2 O3,Full match,Invalid mass,Full match,Full match,0.15,188.11612,1.878,64998483.91,27,26,,,86.8,Metabolic pathways;Other,DDA for preferred ion,4799643.449,286116.7615,4358553.873,90904.46659,108030.8013,325375.7068,261119.3488,6539028.62,156316.4638,220847.0557,417026.8815,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N3-Phenyl-1H-1,2,4-triazole-3,5-diamine",NA,NA,C8 H9 N5,No match,Invalid mass,No results,No match,-7.54,175.08448,1.405,224338534.4,26,3,60.1,42.6,74.6,,DDA for preferred ion,36740102.31,59355302.46,43466386.21,55496281.21,33567861.8,54672974.64,53611546.4,62574112.33,104788675.8,70366882.04,48007353.06,Full gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,No gap
FALSE,,"N2-[4-(4-Chlorophenoxy)phenyl]-1,3,5-triazine-2,4-diamine",NA,NA,C15 H12 Cl N5 O,No match,Invalid mass,No results,No match,13.95,313.07741,3.342,497645816.6,1,20,85.9,9.3,,,DDA for preferred ion,312617380.5,380796748.1,300268414.1,403770493.8,289693252.5,168242410.4,157970271.3,318007838.7,412024193.3,351328576.5,175017987.7,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap
FALSE,,"N2-[2-(Methylthio)phenyl]-1,3,5-triazine-2,4-diamine",NA,NA,C10 H11 N5 S,No match,Invalid mass,No results,No results,17.88,233.07768,5.871,50544805.63,0,6,95.3,9.8,97.4,,DDA for preferred ion,19297403.7,42939415.46,17754564.39,50544805.63,44750581.43,10788439.74,10366300.17,17942292.25,44169324.53,42417862.82,9707383.315,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,N1-(5-methylisoxazol-3-yl)-2-morpholinoacetamide,NA,NA,C10 H15 N3 O3,No match,Invalid mass,No results,No results,97649.18,247.09328,6.969,74202769.16,0,4,99.9,10,,,DDA for preferred ion,42669709.24,60544077.05,43943217.42,58205262.1,66381072.48,56431649.85,52175261.63,46337595.07,56662508.3,62982119.95,46999898.43,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,No gap,No gap,Full gap,No gap
FALSE,,"N-Methyl-N-nitroso-7-pentofuranosyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine",N-Acetylneuraminate,C00270,C12 H15 N5 O5,Full match,Invalid mass,No match,Not the top hit,-4.15,309.10604,1.277,863304140.4,10,110,,,91,Metabolic pathways;Other,DDA for preferred ion,96041411.88,31901705.34,136021139.5,109400387.6,16898665.88,691028320,671754681.2,134861872.2,21500733.84,27710086.73,687634973.3,Full gap,Missing ions,Full gap,No gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap
FALSE,,N-Desmethylclomipramine,Dapdiamide A,C20962,C18 H21 Cl N2,No match,Invalid mass,No results,No match,13.48,300.14337,1.28,37286028.39,2,2,61.1,8.1,78.1,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,2655629.068,32691949.46,1757370.689,29837877.81,23201338.46,10323672.44,10962269.82,3102536.16,34878788.28,35336946,9592534.106,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap
FALSE,,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide",NA,NA,C8 H11 N O4,Full match,Invalid mass,No results,Full match,0.1,185.06883,1.34,40324317.3,9,26,,,97.7,,DDA for preferred ion,3144025.698,11116994.42,4716669.113,31957656.42,13297052.1,2995570.637,1057045.807,6454838.181,4802203.36,4963018.822,1415005.852,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap
FALSE,,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide",NA,NA,C8 H11 N O4,Full match,Invalid mass,No results,Full match,0.06,185.06882,1.246,27322736.13,9,20,,,87.1,,DDA for preferred ion,2264787.374,5709998.032,4549577.507,16421753.43,6412362.44,2020768.576,1599600.225,4650272.364,2643766.991,2913463.661,1500639.368,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N-[3-Chloro-4-(3-methyl-2,5-dioxo-3-phenyl-1-pyrrolidinyl)phenyl]-2-pyridinecarboxamide",NA,NA,C23 H18 Cl N3 O3,Full match,No results,No results,Full match,-1.34,419.10311,13.626,273144583.5,2,0,,,,,DDA for preferred ion,329908.4647,366648.3604,335092.8097,6648404.698,472153.6843,492437.337,475117.3862,434824.4801,193924175.4,480202.6511,473288.3387,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
FALSE,,"N-(3,4-Dimethylphenyl)-2-quinoxalinecarboxamide",NA,NA,C17 H15 N3 O,No match,Invalid mass,No results,No match,-19.32,277.11616,1.667,790244570.1,10,10,60.3,46.3,78.7,,DDA for preferred ion,403948814.6,276949661.7,565194391.7,61227146.03,83025757.45,569612851.3,476522040.6,648404671.3,95532211.08,321437740.4,533188874.8,Full gap,No gap,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap
FALSE,,"N-(1,3-benzodioxol-5-yl)-N'-(2-hydroxyethyl)thiourea",NA,NA,C10 H12 N2 O3 S,No match,Invalid mass,No results,No match,17.07,240.06096,11.8,62392499.39,1,8,61,46.4,78.7,,DDA for preferred ion,53877151.3,49439862.63,51181847.65,39089999.17,54956742.4,42979061.89,40071591.68,49797876.53,45845692.22,49905255.78,39552711.44,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.68,328.07712,6.042,2893209348,4,15,76.8,8.8,92.1,,DDA for preferred ion,45655655.39,2280384.234,73150146.27,2078170.571,8871373.784,458082012.2,244281274.2,227181249.7,5412327.955,6466572.647,2299368504,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.68,328.07712,5.994,2452429937,4,15,75.8,8.8,91.8,,DDA for preferred ion,24525887.12,1437437.17,186138791.3,1320363.467,5438820.834,2240983017,2226711104,148264937.5,1063539.137,1135136.543,1525588384,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.68,328.07712,5.965,2853387092,4,15,76.3,8.8,92.2,,DDA for preferred ion,75778432.99,4532526.629,186138791.3,5140910.159,4545265.49,2240983017,2226711104,302917231.2,850728.5342,1113557.632,1249654565,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.72,328.07711,6.175,984830883.8,4,15,77.4,8.9,92.8,,DDA for preferred ion,30864266.27,2982941.418,96373769.34,2578335.712,3333994.692,305794698.3,407343347.4,312909112.7,4138237.78,2611202.548,833982554.9,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.63,328.07713,6.16,780817512.1,2,15,76.8,8.8,92.6,,DDA for preferred ion,8849469.088,2518083.449,15130773.88,635287.1456,214637.5514,305794698.3,664020625.4,312909112.7,224026.1962,2286652.953,660052011,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.63,328.07713,5.714,642930345.5,4,15,76.4,8.8,92.3,,DDA for preferred ion,10496166.46,3064305.386,32547652.38,3078714.227,3090627.189,642930345.5,591327219.1,86890063.61,3432034.498,3222425.511,530047866,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.69,328.07711,5.849,759193686.5,2,9,76.1,8.8,92,,DDA for preferred ion,46807104.31,3854654.908,55725862.18,1936704.452,3872128.325,759193686.5,676373243.8,143300779.2,1522817.877,3326857.27,603560837.9,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,C13 H11 F3 N4 O3,No match,Full match,No results,No match,-3.72,328.0771,5.813,683719207.3,2,15,76.3,8.8,92.2,,DDA for preferred ion,29305679.97,2785015.437,17811135.05,2279284.089,1577055.174,525704884.8,630047257.2,30768227.86,2973007.943,3060050.182,234479780.3,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N'-{6-[(5-chloro-3-pyridyl)oxy]-3-pyridyl}-N,N-dimethyliminoformamide",NA,NA,C13 H13 Cl N4 O,No match,Invalid mass,No results,No results,15.7,276.08212,1.367,72278022.55,0,2,92.5,9.6,,,DDA for preferred ion,24576277.23,62354976.5,19557081.19,48619460.45,59084481.6,12903039.26,10784218.35,16666685.03,65639275.27,64442899.93,11253965.32,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap
FALSE,,"N'-(2,3-Dihydro-1H-cyclopenta[4,5]pyrimido[1,2-a]benzimidazol-11-yl)-N,N-dimethyl-1,3-propanediamine",NA,NA,C18 H23 N5,Full match,Invalid mass,No match,Not the top hit,-0.6,309.19516,14.784,98506374.85,19,2,,,60.2,,DDA for preferred ion,96526197.39,92774435.52,92945609.53,67650425.74,69755081.17,68606747.09,65718648.06,480636.8825,1378327.276,1106369.357,1757261.398,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"N'',N'''-di[2-chloro-4-(dimethylamino)benzylidene]carbonic dihydrazide",NA,NA,C19 H22 Cl2 N6 O,No match,Full match,No results,No results,2.77,420.12438,3.99,318646831.4,0,10,87.4,9.4,96.4,,DDA for preferred ion,12045940.77,213563.16,37115936.5,326184.6961,169828.2247,258862470,226622246.8,32746865.57,624670.0141,184759.9123,243900007.1,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Muramic acid,Deoxyadenosine,C00559,C9 H17 N O7,No match,Invalid mass,No match,No match,5.39,251.10185,1.171,103384197.1,12,2,70.8,68.5,68.6,Metabolic pathways;ABC transporters;Other,DDA for preferred ion,17350360.65,10981068.81,13594111.22,12697834.62,7716173.086,18085830.79,16539661.36,24564608.77,6312253.729,12759326.77,17284781.23,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,methyl N-acetylneuraminate,NA,NA,C12 H21 N O9,Full match,Invalid mass,No results,Full match,0.11,323.12167,6.001,660931798.3,3,303,,,98,,DDA for preferred ion,18199117.84,2103597.42,69262128.86,2604412.991,1856121.662,660931798.3,499561612.8,182442798,2411993.117,2033243.719,540995623.3,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,methyl 4-[2-(aminocarbonyl)carbohydrazonoyl]-1-methyl-1H-pyrrole-2-carboxylate,NA,NA,C9 H12 N4 O3,No match,Invalid mass,No results,No results,98087.83,246.07154,2.267,182586978.9,0,1,99.2,10,,,DDA for preferred ion,594860.8157,6954077.455,389704.3804,8798474.624,5955693.356,900733.1686,400857.6616,1272507.515,7846266.903,6742640.453,872585.3157,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",NA,NA,C11 H15 N O7,Full match,No results,No results,Full match,0.09,273.08488,3.316,673447659.2,6,0,,,,,DDA for preferred ion,490511785.1,620946767.9,546129131.5,590311901.2,484156341.9,254755510.1,210230770.2,29917773.72,584700545.5,30887254.84,220187608.2,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Maltotetraose,NA,NA,C24 H42 O21,No match,Invalid mass,No results,No results,32995.25,688.20401,1.703,174306485.4,0,10,99.8,93.4,,,DDA for preferred ion,52674896.75,1453040.705,19408444.5,1875065.964,3881421.816,146926360.4,143456330.8,72501174.74,1322484.997,1064000.646,135625268.4,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,lys-leu,NA,NA,C12 H25 N3 O3,Full match,Invalid mass,No results,Full match,0,259.18959,3.121,107230279.3,15,78,,,74.5,,DDA for preferred ion,15704692.3,5021090.269,34787715.75,845318.4865,345322.6943,31555417.27,23797946.25,49383650.03,28587783.07,408635.2038,1312612.689,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Leu-Leu,N-(6-Aminohexanoyl)-6-aminohexanoate,C01255,C12 H24 N2 O3,Full match,Invalid mass,No results,Full match,-0.07,244.17868,9.886,113232715.7,13,148,,,93.7,Microbial metabolism in diverse environments;Other,DDA for preferred ion,33384012.82,7789921.306,72694439.22,26677370.77,7567826.816,24824952.8,17637342.19,74063057.05,57804158.07,5221361.591,20376728.8,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Leu-Leu,N-(6-Aminohexanoyl)-6-aminohexanoate,C01255,C12 H24 N2 O3,Full match,Invalid mass,No results,Full match,-0.07,244.17868,9.412,71123503.92,13,100,,,91.7,Microbial metabolism in diverse environments;Other,DDA for preferred ion,7375095.176,16527242.02,28289816.25,31897798.1,11738967.28,7616525.648,6679501.995,36859751.05,16887436.64,8856418.537,7981879.03,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
FALSE,,Leu-Leu,N-(6-Aminohexanoyl)-6-aminohexanoate,C01255,C12 H24 N2 O3,Full match,Invalid mass,No results,Full match,-0.1,244.17867,9.382,77057643.53,13,107,,,92.8,Microbial metabolism in diverse environments;Other,DDA for preferred ion,6815239.076,16527137.07,28407624.97,32396633.53,12006848.12,8756857.817,278344.4623,36958238.83,18743245.88,324066.1805,7428944.029,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,L-Tyrosine,L-Tyrosine; N-Hydroxy-L-phenylalanine; (S)-beta-Tyrosine,C00082; C19712; C21308,C9 H11 N O3,Full match,Full match,Full match,Full match,0.13,181.07392,3.69,397897656.6,67,98,97.5,95.9,96.1,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",DDA for preferred ion,65515155.38,397897656.6,86199195.35,1252773.851,585088.8503,28781652.38,4517143.794,7087362.517,2555989.342,7144981.853,372622625.1,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,L-Tyrosine,L-Tyrosine; N-Hydroxy-L-phenylalanine; (S)-beta-Tyrosine,C00082; C19712; C21308,C9 H11 N O3,Full match,Full match,Full match,Full match,0.04,181.0739,3.718,452478545,67,55,98.9,98.4,96.3,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",DDA for preferred ion,6108839.796,1436777.884,86199195.35,16919941.3,212019685,28841019.13,346957917.8,7101981.334,7510499.064,268614448.7,372622625.1,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,L-Tyrosine,L-Tyrosine; N-Hydroxy-L-phenylalanine; (S)-beta-Tyrosine,C00082; C19712; C21308,C9 H11 N O3,Full match,Full match,Full match,Full match,0.12,181.07392,3.781,464253887.1,67,77,97.8,97.7,95.4,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",DDA for preferred ion,756408.1566,1457475.539,2042776.126,17073477.35,14141420.93,442683759.9,43447185.49,168759857.7,188222689.2,958277.0746,3473348.527,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,L-Glutamine,L-Glutamine; D-Glutamine; (R)-3-Ureidoisobutyrate,C00064; C00819; C21029,C5 H10 N2 O3,No match,Invalid mass,No match,No match,-116564.99,129.04259,1.101,451101578.4,23,13,98.8,95.1,92.6,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,DDA for preferred ion,79202272.97,232856074,78204245.67,450606818.2,82851226.35,3297150.37,7191157.273,130908449.5,195371839.3,217934695.7,5800395.046,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
FALSE,,L-gamma-Glutamyl-L-leucine,NA,NA,C11 H20 N2 O5,Full match,Invalid mass,No results,Full match,0.01,260.13722,5.53,62327323.38,12,112,,,80,,DDA for preferred ion,267933.3668,588607.0149,141878.587,39508475.6,11289255.8,24947305.93,19973717.23,46745525.52,10420188.63,6577381.896,21239869.27,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,L-Alanyl-L-proline,NA,NA,C8 H14 N2 O3,Full match,Full match,No results,Full match,0.04,186.10045,2.734,235576896.6,15,42,97.5,80.7,89.7,,DDA for preferred ion,30556663.68,389117.5008,93804447.07,93374393.97,23844198.59,23262434.26,21655977.45,144475382.6,24734035.8,33283789.93,23290099.82,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,L-Alanyl-L-proline,NA,NA,C8 H14 N2 O3,Full match,Full match,No results,Full match,0.1,186.10046,1.4,118325981,15,1,68.4,8.4,,,DDA for preferred ion,13551538.53,44198546.65,14375143.32,8107176.874,38846111.48,26200423.23,22515021.15,19754922.89,54658141.84,27701701.03,21977909.81,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap
FALSE,,Kanosamine,L-2-Aminoadipate; N-Methyl-L-glutamate; O-Acetyl-L-homoserine,C00956; C01046; C01077,C6 H13 N O5,No match,Invalid mass,No match,No match,-100571.6,161.06907,0.994,64819384.11,42,9,88.1,81.1,83.4,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,DDA for preferred ion,59279048.15,11114495.8,62834259.41,2852671.159,8368802.957,39329219.15,37740134.19,62367442.9,5041474.249,12412871.23,39036130.76,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Kanosamine,L-2-Aminoadipate; N-Methyl-L-glutamate; O-Acetyl-L-homoserine,C00956; C01046; C01077,C6 H13 N O5,No match,Invalid mass,No results,No match,7.61,179.08074,8.053,54001079.97,14,6,74.8,47,87,Metabolic pathways;Other,DDA for preferred ion,63709.44769,71515.563,62376.90012,91019.96992,66134.2548,87073.87544,78523.9643,80029.07273,92247.95106,75050.31283,76584.53264,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
