Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 58_ERLE_1154.1,Area: 57_CTRL_1246.3,Area: 56_BOCU_1246.1,Area: 55_LEDU_CTRL.2,Area: 54_LEDU_CTRL.1,Area: 53_ERIN_1177.1,Area: 52_BOCU_1246.2,Area: 51_ERLE_1246.2,Area: 50_BOCU_CTRL.2,Area: 49_ERIN_1246.3,Area: 48_LEDU_CTRL.2,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 45_LEDU_1154.1,Area: 44_BOCU_1154.2,Area: 43_ERIN_1154.3,Area: 42_ERIN_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 39_ERIN_1177.2,Area: 38_BOCU_1177.2,Area: 37_ERLE_1246.3,Area: 36_ERIN_CTRL.1,Area: 35_LEDU_1246.3,Area: 34_ERLE_1177.2,Area: 33_BOCU_1177.1,Area: 32_ERLE_CTRL.2,Area: 31_BOCU_CTRL.1,Area: 30_ERLE_1154.3,Area: 29_LEDU_1246.1,Area: 28_ERLE_CTRL.1,Area: 27_LEDU_1177.2,Area: 26_LEDU_1246.2,Area: 25_ERIN_CTRL.2,Area: 24_ERLE_1177.1,Area: 22_BOCU_CTRL.2,Area: 21_LEDU_1177.3,Area: 20_ERIN_1154.1,Area: 19_CTRL_1246.2,Area: 18_BOCU_1154.3,Area: 17_ERIN_CTRL.2,Area: 16_ERLE_CTRL.2,Area: 15_BOCU_1177.3,Area: 14_CTRL_1177.3,Area: 13_ERLE_1246.1,Area: 12_ERLE_1177.3,Area: 11_ERIN_1246.1,Area: 10_CTRL_1154.3,Area: 9_ERLE_1154.2,Area: 8_ERIN_1246.2,Area: 7_BOCU_1154.1,Area: 6_LEDU_1177.1,Area: 5_LEDU_1154.2,Area: 4_BOCU_1246.3,Area: 3_LEDU_1154.3,Area: 2_CTRL_CTRL.2,Area: 1_ERIN_1177.3,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 58_ERLE_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 56_BOCU_1246.1,Gap Status: 55_LEDU_CTRL.2,Gap Status: 54_LEDU_CTRL.1,Gap Status: 53_ERIN_1177.1,Gap Status: 52_BOCU_1246.2,Gap Status: 51_ERLE_1246.2,Gap Status: 50_BOCU_CTRL.2,Gap Status: 49_ERIN_1246.3,Gap Status: 48_LEDU_CTRL.2,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 45_LEDU_1154.1,Gap Status: 44_BOCU_1154.2,Gap Status: 43_ERIN_1154.3,Gap Status: 42_ERIN_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 39_ERIN_1177.2,Gap Status: 38_BOCU_1177.2,Gap Status: 37_ERLE_1246.3,Gap Status: 36_ERIN_CTRL.1,Gap Status: 35_LEDU_1246.3,Gap Status: 34_ERLE_1177.2,Gap Status: 33_BOCU_1177.1,Gap Status: 32_ERLE_CTRL.2,Gap Status: 31_BOCU_CTRL.1,Gap Status: 30_ERLE_1154.3,Gap Status: 29_LEDU_1246.1,Gap Status: 28_ERLE_CTRL.1,Gap Status: 27_LEDU_1177.2,Gap Status: 26_LEDU_1246.2,Gap Status: 25_ERIN_CTRL.2,Gap Status: 24_ERLE_1177.1,Gap Status: 22_BOCU_CTRL.2,Gap Status: 21_LEDU_1177.3,Gap Status: 20_ERIN_1154.1,Gap Status: 19_CTRL_1246.2,Gap Status: 18_BOCU_1154.3,Gap Status: 17_ERIN_CTRL.2,Gap Status: 16_ERLE_CTRL.2,Gap Status: 15_BOCU_1177.3,Gap Status: 14_CTRL_1177.3,Gap Status: 13_ERLE_1246.1,Gap Status: 12_ERLE_1177.3,Gap Status: 11_ERIN_1246.1,Gap Status: 10_CTRL_1154.3,Gap Status: 9_ERLE_1154.2,Gap Status: 8_ERIN_1246.2,Gap Status: 7_BOCU_1154.1,Gap Status: 6_LEDU_1177.1,Gap Status: 5_LEDU_1154.2,Gap Status: 4_BOCU_1246.3,Gap Status: 3_LEDU_1154.3,Gap Status: 2_CTRL_CTRL.2,Gap Status: 1_ERIN_1177.3,Gap Status: 1plus_RP_pos_MS2.raw (F193)
FALSE,,L-Tyrosine,L-Tyrosine; N-Hydroxy-L-phenylalanine; (S)-beta-Tyrosine,C00082; C19712; C21308,C9 H11 N O3,Full match,Full match,Full match,Full match,0.13,181.07392,3.69,397897656.6,67,98,97.5,95.9,96.1,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",DDA for preferred ion,65515155.38,397897656.6,234718767.8,86199195.35,313423074.3,1426246.067,3780509.311,335669.8617,1055519.333,3529904.156,964990.3968,526909.1878,939433.1334,1252773.851,585088.8503,1206537.15,4737867.43,5083481.81,363061.8404,28781652.38,4517143.794,422036.0424,4745761.016,7240879.341,17778255.91,534168.8823,8937844.439,11083647.4,2365361.26,5482684.745,1632532.43,753892.0713,3191003.463,13320103.54,3276521.547,734384.6167,1570085.278,391933.2851,1248061.872,3180822.686,7087362.517,1615612.17,1635770.801,1030830.25,956375.9729,2555989.342,319321.8338,675074.6225,951708.3538,7144981.853,222141.1011,602564.6459,2207476.067,4326000.592,625975.3508,1738481.963,336546838.3,372622625.1,14334115,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,L-Tyrosine,L-Tyrosine; N-Hydroxy-L-phenylalanine; (S)-beta-Tyrosine,C00082; C19712; C21308,C9 H11 N O3,Full match,Full match,Full match,Full match,0.04,181.0739,3.718,452478545,67,55,98.9,98.4,96.3,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",DDA for preferred ion,6108839.796,1436777.884,234718767.8,86199195.35,313423074.3,28142648.7,3788307.215,1619810.492,3056628.67,3537185.147,14997819.12,5447454.813,8971815.978,16919941.3,212019685,408747697.9,4747640.038,183515470.3,6368551.766,28841019.13,346957917.8,180024784.6,290823455.5,18636095.55,431333520.1,231273003.4,271689050.4,254411000.6,452478545,253570188,168721746.4,221713399.8,317973067.9,13347578.38,3369605.529,735899.4023,1573323.83,638861.6688,1250636.199,3187383.64,7101981.334,1618944.628,1639144.84,1032956.502,6724906.736,7510499.064,8056947.964,1199234.31,97485015.94,268614448.7,2362392.289,181113743.1,301453634.1,385594038.5,304787569.2,130091224.7,336546838.3,372622625.1,149102508.8,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,L-Tyrosine,L-Tyrosine; N-Hydroxy-L-phenylalanine; (S)-beta-Tyrosine,C00082; C19712; C21308,C9 H11 N O3,Full match,Full match,Full match,Full match,0.12,181.07392,3.781,464253887.1,67,77,97.8,97.7,95.4,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",DDA for preferred ion,756408.1566,1457475.539,2535944.338,2042776.126,2443262.093,439347886.4,251271094.2,127461221.2,298528352.7,97637384.77,15130581.1,178772349.4,204596411.8,17073477.35,14141420.93,39557555.08,386303638.8,8079144.081,135140729,442683759.9,43447185.49,8249128.116,3340371.741,161683626.8,16628681.63,3908806.68,95785.51152,20402253.33,37485574.43,21470285.17,14699926.39,11142142.04,19067155.27,292800441.5,112567769.2,426277157.9,165814978.6,132906189,368897833.3,202781399,168759857.7,296752891.8,157628811.6,464253887.1,335097099.1,188222689.2,102747867.5,149024649.7,735414.3213,958277.0746,4257996.571,12686338.06,18222198.37,13507015.64,2321450.846,7892608.216,7953612.364,3473348.527,3195715.261,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,L-Threonine,L-Threonine; L-Homoserine; D-Threonine; L-Allothreonine,C00188; C00263; C00820; C05519,C4 H9 N O3,Full match,Full match,Full match,Full match,-0.29,119.05821,1.12,115300455.5,37,24,97.6,80.8,96.3,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;D-Amino acid metabolism;Other,DDA for preferred ion,18139259.54,97124989.44,66438456.76,30153319.63,82540650.26,97859032.36,69600012.98,37428177.3,87750872.06,24282113.19,50437852.98,50568386.62,39967409.61,115300455.5,57889492.72,100726311.9,98175639.4,67537151,46699838.13,90290374.47,77178311.84,46659219.5,94543636.66,34988823.65,88176543.41,75856226.16,87029813.42,81926077.98,101578951.9,67615674.63,57248806.27,76483089.75,67682336.85,89523018.12,40014091.59,94654307.88,44236334.24,35579285.54,78438640.52,54589634.58,50252275.87,83203784.58,41142580.87,110070308.5,81919164.8,53631965.26,29717938.7,39308475.77,26311132.2,75919268.28,36469020.65,46626206.98,71090344.64,91390521.51,78572264.02,39794573.7,81138493.71,81669777.14,35912958.78,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap
TRUE,,L-Serine,L-Serine; D-Serine,C00065; C00740,C3 H7 N O3,Full match,Full match,Full match,Full match,-0.63,105.04253,1.061,113143045.6,11,20,99.8,10,82.5,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,DDA for preferred ion,18160202.87,98655474.87,66005601.34,28507410.57,71363587.51,52760775.84,39447338.15,31884938.62,59596612.57,21611175.14,39691790.37,44585729.09,27982935.99,113143045.6,60864703.54,105121249.4,94066871.85,59269709.41,45115724.84,58737455.87,48422510.09,53372978.9,46325875.06,32406180.44,58678765.38,48135941.48,29929902.45,47122531.75,60068408.91,35127012.59,53467492.93,51039041.85,44900521.18,51071969.27,30553608.54,55270916.97,44234176.57,18591722.33,89745827.88,61422178.42,34050397.16,55295433.19,18456495.22,65104972.54,67102475.59,38732900.34,23174377.02,39543535.44,21795274.5,69129475.99,37871970.71,35295709.79,79402313.34,77200013.8,83056514.6,26946056.17,88626986.85,51298448.97,38788125.21,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,L-Saccharopine,"N6-(L-1,3-Dicarboxypropyl)-L-lysine",C00449,C11 H20 N2 O6,Full match,Full match,Full match,Full match,0.06,276.13215,1.116,526485828.7,5,36,82.9,77.3,69.8,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,DDA for preferred ion,36037462.37,526485828.7,95767672.8,17303263.84,50366168.63,6936869.6,4237726.833,222522307.6,18189848.89,44240827.48,53580492.24,48528131.85,3468047.923,90297151.64,197206268.2,308240709.6,393217677.3,90506256.75,83445333.29,6051007.488,6542701.136,22248658.93,243122391.9,36579638.41,7205472.155,24780449.55,265747049.9,221441850.7,6267049.252,4060836.981,72535031.76,14580291.44,4919573.303,234982888.7,9335903.168,6592943.696,12856538.45,4531203.342,77293924.92,74298306.01,31885703.77,356294015.2,5768611.372,5054972.005,267699150.1,360692315.5,29190659.96,12166595.46,45549463.79,515776474.2,54855752.15,45652532.42,268324394,176868634.7,266100001,23671668.64,256260264.6,4614334.278,13939248.25,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,No gap,No gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,No gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Full gap
TRUE,,L-Pyroglutamic acid,4-Oxoproline; 5-Oxoproline; 5-Oxo-D-proline; L-1-Pyrroline-3-hydroxy-5-carboxylate; 1-Pyrroline-4-hydroxy-2-carboxylate; L-beta-Ethynylserine,C01877; C01879; C02237; C04281; C04282; C22141,C5 H7 N O3,Full match,Full match,Full match,Partial match,-0.22,129.04256,3.045,801666075.8,23,89,99.5,10,98.7,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,DDA for preferred ion,510530060.7,10394869.14,8550452.157,577332534.3,727324869.4,623522595.6,381613391.2,8831036.91,801666075.8,396263031.7,326166367.2,258408830.2,222407873.3,16670722.6,8329963.896,9838245.517,10903847.2,6826417.538,5314183.765,600294088.8,496600651.4,13474001.46,46407188.27,498620096.7,592546987.2,760962495.7,36021196.63,41787166.02,624983170.7,367647700.8,6988032.934,761127739.6,438151443,43009749.09,594036366.5,561569636.6,10442504.42,189638669,13965551.59,8197752.967,698322611,16286909.66,152917427,592790232.4,16436130.08,12119481.34,459827434.8,18624332.32,450385391.1,8998963.511,4046779.522,495500797.8,9599057.142,13955645.32,9445498.275,560248444.3,9975777.451,516811025.3,8435026.471,Full gap,Missing ions,Full gap,Full gap,Missing ions,No gap,No gap,Missing ions,Full gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,No gap,Full gap,Full gap,No gap,Missing ions,Full gap,No gap,Missing ions,Full gap,No gap,No gap,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Missing ions,No gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap
TRUE,,L-Phenylalanine,L-Phenylalanine; D-Phenylalanine,C00079; C02265,C9 H11 N O2,Full match,Full match,Full match,Full match,0.17,165.07901,6.882,1803152892,123,94,98.1,82.4,97.2,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",DDA for preferred ion,92221930.89,1141644596,726156497,201769281.3,864690234.9,1262061925,760222116.8,470332319.1,722499861,197895836.4,458654708.8,526495088.3,550932099.5,1803152892,703360674.7,1300171351,1183073776,541109446.7,409211609.9,1321929494,1062404410,564485496.8,725335687.1,357847275.8,1275793451,625640161.7,613794098.4,622635238.3,1400697026,750353798.2,509156743.3,534734644.6,995582581.6,706745988.7,242233249,1301795508,544707332.8,399922491.7,1165828041,570355682.4,397651289,750070694.9,500167553.9,1303395225,1071160332,581531259.8,238741318.4,462164593.6,219237671.3,828622718.3,330924414,417669797,885123700.1,1187907127,933809489.7,294864734.1,1060773602,1116037422,485186933.9,Full gap,Missing ions,No gap,No gap,Missing ions,No gap,No gap,No gap,Missing ions,No gap,Missing ions,Missing ions,Missing ions,No gap,No gap,No gap,No gap,No gap,No gap,Missing ions,No gap,No gap,No gap,No gap,Missing ions,No gap,Missing ions,No gap,Missing ions,No gap,No gap,Missing ions,Missing ions,No gap,Missing ions,Missing ions,No gap,No gap,Missing ions,No gap,Missing ions,Missing ions,No gap,Missing ions,No gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,No gap,No gap,No gap,Missing ions,No gap,No gap,No gap
TRUE,,L-Lysine,"L-Lysine; D-Lysine; (3S)-3,6-Diaminohexanoate; (3S,5S)-3,5-Diaminohexanoate; (2R,5S)-2,5-Diaminohexanoate; (2R,3R)-3-Methylornithine",C00047; C00739; C01142; C01186; C05161; C20277,C6 H14 N2 O2,Full match,Full match,Full match,Full match,0.1,146.10554,0.931,121325646.1,21,98,99.6,93.4,97.4,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;D-Amino acid metabolism;Other",DDA for preferred ion,10292261.9,71353244.74,47131410.89,18686598.7,41387233.24,37940596.83,27308194.15,42031806.26,36748779.68,15341421.31,30599054.13,29487782,19960345.16,121325646.1,49942320.98,72920627.43,72460724.35,41207650.44,38128000.69,44982126.62,43023706.88,52431154.63,61579774.14,26644186.78,36267287.36,30141490.59,45056955.99,71774692.68,38393373.9,26754592.09,45229335.11,27789418.99,33663100.99,72255105.08,21287879.84,38093444.84,45978383.85,12275118.13,76844275.31,44231290.35,25026480.15,51651654.87,14554183.01,40643077.76,65309663.01,64658029.41,14017957.28,45941473.68,16057527.33,60889972.66,28230006.58,20561840.29,61793303.11,67092239.18,59949380.25,21409387.83,63629918.3,45634848.85,42164452.29,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Missing ions,No gap,No gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Missing ions,No gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Missing ions,Missing ions,Full gap
TRUE,,L-Iditol,Mannitol; D-Sorbitol; Galactitol,C00392; C00794; C01697,C6 H14 O6,Full match,Full match,Full match,Full match,0.07,182.07905,1.173,1185256355,11,37,92.3,83.2,83.7,Metabolic pathways;ABC transporters;Other,DDA for preferred ion,29588352.4,1029192204,1113562869,26482342.27,39758320.5,40969474.46,28966894.76,462279283.2,40828927.86,28048501.29,1185256355,152754481.1,22842054.94,1107661178,1017050933,803236312.9,892434568.4,735442259.7,708168818.4,34148301.47,32952819.79,723519294.8,219721842.9,29949873.68,34010529.76,35770979.09,169476190.5,209558527.9,32290811.48,30713800.75,942738620.4,38433822.47,32276241.23,267471748,30099431.53,34963370.42,782075242.9,80831013.26,1024951268,1100351875,29714395.95,174124703.9,27793842.28,35677148.97,772201314.9,660657706.4,31514770.82,733481632.2,34113053.92,951442711.9,659172700.8,33454173.25,963009436.7,771849474.7,808464644.6,33056519.53,835710747.5,32532257.99,548562356.7,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Missing ions,No gap,No gap,No gap,No gap,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap,Full gap,No gap,Missing ions,No gap,No gap,Full gap,Missing ions,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,Full gap,No gap,Full gap,No gap
TRUE,,L-Histidine,L-Histidine; D-Histidine,C00135; C06419,C6 H9 N3 O2,Full match,Full match,Full match,Full match,0.19,155.06951,0.987,27205476.22,29,52,99.5,98.9,98.8,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DDA for preferred ion,4484570.758,21614278.52,16266570.19,5602982.919,11033966.08,14145243.82,12351334.99,10762209.81,8229383.17,6123687.146,4562992.626,11943306.89,10961325.13,27205476.22,16086127.86,24511708.64,20548247.84,15931037.35,14567950.77,16034034.04,15768065.32,15613303.57,17155182.78,8019544.048,13430765.73,9324598.544,19291760.59,19353556.21,13875975.76,9196569.004,15376745.37,9031853.008,13171320.14,18442633.11,6547084.776,13497591.87,16172686.26,6642024.629,21626149.05,16612187.74,7260235.308,16971279.88,6773568.334,14474584.44,18500336.22,17193619.85,5516043.32,12239389.36,6242433.473,19842212.61,12362195.93,6701729.374,18874944.27,22333222.8,19823451.2,6638108.017,22762721.14,16891431.93,15549886.37,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,L-Glutamine,L-Glutamine; D-Glutamine; (R)-3-Ureidoisobutyrate,C00064; C00819; C21029,C5 H10 N2 O3,Full match,Full match,Full match,Full match,0.09,146.06915,1.098,490934001.8,22,33,99.2,97.5,93.3,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DDA for preferred ion,88980664.88,245552230.5,236690925,82848785.9,228720412.9,18831163.81,10491480.44,278499420.6,151630281.5,113250447.7,127626321.7,231897609,16753532.85,473898693.9,91878708.01,264665446.1,183362125.5,253183879.4,204139041.4,3491233.919,7351474.281,490934001.8,311122985.9,148132005.3,16883982.06,167665706.8,57740743.53,343807073.6,22715781.83,20639667.58,227692721.4,125522532.2,17273103.37,339633079.1,62182864.57,33560730.79,460162350,9893962.064,327333234,340022240.9,135092346.8,161345478.2,8770071.316,26707889.21,231833963.8,208225958.7,70474031.39,431932177.5,136420852.3,230788230.5,144149630.8,116060168.2,153385686.5,264803391.6,160075204.5,88923390.03,200551567.8,6007394.805,391303719.9,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,No gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Missing ions,No gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,No gap
