FeatureID,Name,Formula,MW,KEGG Pathways,Area: 2,Area: 10,Area: 14,Area: 19,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0099,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11167,NA,99348025.79,102426.0246,87477.28957,4863629.986,117650.5804,218729.6509,96365.17387,265751.1043,100142996.8,1427385.268,83619781.07,63515.85935,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak1",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,22.1103351916224,19.3025987491759,0.8730124885890309,-0.19592580289222056,0.4189126372089781,0.6351990531592657,Downregulated
Feature0098,PYRIDOXAMINE,C8 H12 N2 O2,168.0899,Metabolic pathways;Microbial metabolism in diverse environments;Other,77246497.8,92057321.67,99947831.67,98128903.79,76136667.48,78474675.02,97608852.06,93929528.69,76708346.97,11768837.92,2963171.487,111918.3523,PYRIDOXAMINE-peak1,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,24.827220971290398,25.97053837626925,1.0460509618173115,0.0649531389368036,0.02457376296305536,0.109417571287285,Upregulated
Feature0097,5-Aminolevulinic acid,C5 H9 N O3,131.05823,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;D-Amino acid metabolism;Other,254881.8518,359055.2983,170124.4466,99899200.37,331124.1092,442979.6363,444901.5539,333559.3273,2412736.273,429196.2726,2930601.998,308530.6956,5-Aminolevulinic acid-peak2,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,20.362018328673567,20.3892842123741,1.0013390560434836,0.0019305572395126609,0.9671868638781308,0.981255036443631,Upregulated
Feature0096,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",C12 H22 N4 O6,318.15395,NA,30926876.83,83550624.5,76247419.63,38273599.21,27087265.9,32211479.91,51019346.46,99006273.66,29333003.89,91168881.79,32615004.3,46828.73439,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",12,22,4,6,0,0,0,1.8333333333333333,0.5,0.16666666666666652,55.55,4,-2,-3,-0.6,-6,Protein,23.419068925027833,25.85698856045745,1.104099767724934,0.14287054158960386,0.005424990750357244,0.039830853140780824,Upregulated
Feature0095,Methionine sulfoxide,C5 H11 N O3 S,165.046,Metabolic pathways;Other,82819862.49,7081023.377,4416131.381,4349936.622,80507551.47,98749119.12,9829037.748,10393153.18,1914586.948,11007759.83,2076448.462,38164.07489,Methionine sulfoxide,5,11,1,3,1,0,0,2.2,0.6,0,60.3,1,-2,-Inf,-1.6666666666666667,-4,Amino Sugar,25.4336473904015,22.56393792771215,0.8871687800558106,-0.17271949770509246,0.0392082169496677,0.14585456705276387,Downregulated
Feature0094,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04717,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,4898772.076,64607.47029,73935.37595,497816.5164,80173509.47,98632402.48,60929.12035,68954.85959,169849.2745,67911.18544,172066.9848,68198.21424,Inosine-5'-monophosphate (IMP)-peak2,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,27.277088461403835,19.1055560478881,0.7004250499433553,-0.5136974137675168,0.03326721625531641,0.13072610331314477,Downregulated
Feature0093,MFCD00025555,C9 H18 N2 O3,202.13169,NA,98086500.53,787040.2607,2163617.931,2664554.751,3848718.147,3696402.448,193996.234,25797135.13,2190004.791,523374.5188,2177212.594,95010.17448,MFCD00025555-peak2,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.5241560097282,24.1640861905002,0.985317748790818,-0.021339049829795773,0.8535946032854113,0.9230732337853865,Downregulated
Feature0092,Cytarabine,C9 H13 N3 O5,243.08551,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,78140283.62,3455349.734,839138.9518,19338506.92,86343546.15,97077855.31,4691577.89,6326463.068,18117578.02,1044148.514,705314.1027,64988.27113,Cytarabine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,25.8846203202781,21.17542216667945,0.8180696453982967,-0.2897044243442705,0.1305451915013013,0.29372668087792797,Downregulated
Feature0091,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",C8 H13 N O6,219.0743,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,60289813.02,24484256.01,16011454.34,88214000.49,59658268.61,75307604.67,11555524.57,18394916.67,96497081.05,25681635.47,74919253.18,38301.38145,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",8,13,1,6,0,0,0,1.625,0.75,0.25,53.175,3,-3,-4,-0.25,-4,Carbohydrate,24.546546407283767,23.555023419590597,0.9596064158582018,-0.059485291470408486,0.010293837494660656,0.06679024793047263,Downregulated
Feature0090,NP-019811,C6 H7 N O2,125.04764,"Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",80426509.15,877543.9303,1489680.808,336761.1984,77637562.97,94871825.68,2219367.166,1992663.94,3339864.577,2844949.994,2915963.441,67228.50071,NP-019811,6,7,1,2,0,0,0,1.1666666666666667,0.3333333333333333,0,60.3,4,2,0.3333333333333333,0.5,1,Phenol,26.465638515893,21.123570111883403,0.7981507832957966,-0.3252667748006863,0.011589853240849856,0.06879934157866191,Downregulated
Feature0089,[Similar to: NP-017684; ΔMass: -74.2514 Da],C24 H45 N4 O14 P3,706.2146,NA,77791364.07,579868.8884,708113.0921,38177904.04,94006928.16,78865047.11,120204.7168,520209.5172,10155102.95,123939.2515,7146751.791,46531.26297,[Similar to: NP-017684; ΔMass: -74.2514 Da],24,45,4,14,0,3,0,1.875,0.5833333333333334,-0.833333333333333,84.04999999999998,6,-8,-5,-0.8,-15,Amino Sugar,27.13342798151553,20.2605462058291,0.7467005724315948,-0.4213982578556858,0.05067247785848511,0.16323684763307256,Downregulated
Feature0088,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",C9 H15 N O7,249.08483,NA,66850257.02,62925218.84,44947062.14,33360424.39,58552537.11,62748498.52,40213497.11,90601987.87,30475593.05,71011511.7,29825187.47,90901.07579,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",9,15,1,7,0,0,0,1.6666666666666667,0.7777777777777778,0.22222222222222232,53.96666666666666,3,-4,-5,-0.3333333333333333,-5,Carbohydrate,24.474985098535598,25.4263903450168,1.0388725567207036,0.05501868305428987,0.16590541942339807,0.3480271580385568,Upregulated
Feature0087,6-hydroxypropylthymine,C8 H12 N2 O3,184.08481,NA,64148336.23,4337965.822,1471559.069,4575563.296,2156998.373,577882.4932,4533317.39,87079237.62,71139775.32,90289529.36,64812390.43,482572.1047,6-hydroxypropylthymine-peak2,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,21.129842809686867,23.315519102966952,1.1034402533405536,0.142008515849668,0.5753140271689205,0.7500589419632189,Upregulated
Feature0086,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",C9 H13 N2 O9 P,324.03593,Metabolic pathways;Biosynthesis of cofactors;Other,84501292.35,1552672.758,9049254.619,12608150.11,80135618.12,89288584.44,161488.1007,4842484.075,9760271.162,350881.1512,12454882.27,60115.37562,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",9,13,2,9,0,1,0,1.4444444444444444,1,0.6666666666666665,41.3,5,-4,2.3333333333333335,-1.6666666666666667,-7,Other,26.137960852725467,22.8381489447652,0.8737540420022404,-0.1947008704501044,0.17646093582279365,0.3578471603463044,Downregulated
Feature0085,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",C19 H18 O6,342.11042,Biosynthesis of secondary metabolites;Other,212928.4456,203086.6068,211414.8346,89136420.13,221525.3706,246237.2932,215488.481,218023.4891,81184649.11,198605.3217,88911481.06,408426.438,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",19,18,0,6,0,0,0,0.9473684210526316,0.3157894736842105,-0.3157894736842106,69.3,11,5,0.38461538461538464,0.5,5,Phenol,19.563311951963968,19.8658306788104,1.0154635742449563,0.022138489561504972,0.7314452877870745,0.8574505684562764,Upregulated
Feature0084,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,C10 H21 N O5,235.14197,NA,2932028.587,8764996.938,6901445.328,4627459.245,3421460.618,3377278.308,88369449.89,12022047.16,3579030.618,10473149.73,3655111.76,122677.1809,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,10,21,1,5,0,0,0,2.1,0.5,-0.7999999999999998,83.1,1,-4,-1.25,-0.38461538461538464,-5,Protein,21.4302277119293,23.2986498500172,1.0871862942010564,0.12059917375215408,0.0015244475927513232,0.018822085515465072,Upregulated
Feature0083,Val-Leu,C11 H22 N2 O3,230.16303,NA,44459121.37,87876.75459,1159892.039,1547513.619,848490.5314,1445030.168,137152.8688,30521375.56,87479943.24,11955363.32,42655118.33,140022.1727,Val-Leu-peak2,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,22.750142931937265,23.626005345584502,1.0384992048739035,0.054500111584664106,0.7435571923296649,0.8621954887470715,Upregulated
Feature0082,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04714,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,87302479.28,61359.36297,69422.975,98227.38992,4995440.184,1001125.568,63294.10071,69999.72446,89175.30739,66056.5717,175162.9159,69649.99014,Inosine-5'-monophosphate (IMP)-peak1,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,25.336730909376666,19.5771000399324,0.7726766373276385,-0.3720633176420932,0.045203728440234424,0.15764800293531755,Downregulated
Feature0081,6-hydroxypropylthymine,C8 H12 N2 O3,184.08482,NA,4669130.18,82337026.89,83396298.84,76597798.53,65136643.58,76846174.97,79096497.08,87079237.62,3577136.567,4200141.388,3189280.134,212715.7186,6-hydroxypropylthymine-peak1,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,23.481362127725834,25.8870831620464,1.1024523629095602,0.14071631811482022,0.15823599496787955,0.3344533530002909,Upregulated
Feature0080,NA,C16 H29 N O13,443.16399,NA,75718399.35,8057815.794,932023.5632,8882952.194,87019360.62,66748657.91,6129010.172,1182798.787,3418632.212,12906754.51,1347431.748,36868.5363,Feature0080,16,29,1,13,0,0,0,1.8125,0.8125,0,60.3,3,-10,-5.5,-0.5294117647058824,-11,Carbohydrate,26.0256536382576,20.20462927721685,0.7763351329442166,-0.3652485168786618,0.016544771441670447,0.08548131911529731,Downregulated
Feature0079,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",138189.489,107908.8385,101166.7989,1859091.852,246939.4246,129489.2856,236916.8595,253537.0262,84572725.39,133365.8994,86882842.76,75904.14075,"6-Methoxy-1,2,4-benzenetriol-peak2",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,19.4905647201712,20.085664532403698,1.0305327126625847,0.04339030172046948,0.4151023591513018,0.6342541314809788,Upregulated
Feature0078,Cytidine,C9 H13 N3 O5,243.08548,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,78140283.62,2681301.524,457674.1857,18849942.7,86343546.15,5040339.767,4663958.932,6385374.386,18049634.31,5089475.343,6919518.96,57089.01063,Cytidine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,24.458665751431,20.74334248432335,0.8480978764391399,-0.23769732337131597,0.1730972919627032,0.3578471603463044,Downregulated
Feature0077,NP-016455,C11 H18 N2 O4,242.12666,NA,76799129.89,496150.0035,764392.4907,718912.7536,70991594.91,86309584.79,280912.7456,1185672.425,498098.3006,502752.911,197645.5474,166390.43,NP-016455,11,18,2,4,0,0,0,1.6363636363636365,0.3636363636363637,-0.3636363636363633,70.66363636363636,4,0,-0.4,0,-2,Protein,27.5182541473007,21.39885968498315,0.7776241752270535,-0.36285502391430724,0.0027031252287984817,0.02513906462782588,Downregulated
Feature0076,Pinolenic acid,C18 H30 O2,278.2246,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,3740817.618,4268378.323,83448388.23,5896001.826,5063307.124,3677278.551,4764238.567,26067419.67,4356952.377,4583058.106,3721250.231,9320763.668,Pinolenic acid,18,30,0,2,0,0,0,1.6666666666666667,0.1111111111111111,-1.4444444444444446,101.46666666666668,4,2,0.125,0.17647058823529413,2,Lipid,21.424303346972433,25.4887725283365,1.1897130149596409,0.25061360561108714,0.19059965433172293,0.37253446285779507,Upregulated
Feature0075,NP-007065,C8 H10 O3,154.06301,Microbial metabolism in diverse environments;Other,614447.5442,1636853.181,5526410.209,83377054.84,173707.8544,498206.5795,1491601.861,2879562.163,61864926.18,2065839.634,62119906.6,770272.1748,NP-007065,8,10,0,3,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.38461538461538464,1,Phenol,19.147227386606033,22.7832567209605,1.189898477776368,0.25083848793941677,0.12556315209914143,0.284813979151711,Upregulated
Feature0074,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",C10 H15 N O8,277.07982,NA,55549846.15,19296632.04,18738339.22,80448610.47,73787121.09,75516182.6,13624600.37,23973376.81,66457832.66,23512606.94,57739124.6,36035.84442,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",10,15,1,8,0,0,0,1.5,0.8,0.3999999999999999,48.9,4,-4,-5,-0.2,-5,Carbohydrate,24.6162338353138,23.86085413426965,0.9693137583069064,-0.04496436600151727,0.005808977012973619,0.041556527862042045,Downregulated
Feature0073,"1-(2-Furyl)-1,2-ethanediol",C6 H8 O3,128.04731,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,2545974.884,67479582.62,48424585.03,3906481.367,2260644.567,2780951.655,70391406.52,80417857.57,4045420.66,74692600.36,2385471.618,168379.4846,"1-(2-Furyl)-1,2-ethanediol",6,8,0,3,0,0,0,1.3333333333333333,0.5,-0.33333333333333304,69.79999999999998,3,0,0,0.3333333333333333,0,Phenol,20.1476433804625,25.7021657848791,1.2756909232274236,0.35127883259819265,1.81048600579075e-4,0.00941107744829734,Upregulated
Feature0072,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",200145.1528,74383084.17,4771483.301,654734.8043,606130.4439,246261.2116,42505285.23,1310279.281,167752.2762,80103533.62,215933.7693,489237.6381,Caffeic acid,9,8,0,4,0,0,0,0.8888888888888888,0.4444444444444444,0,60.3,6,2,0.4,0.5714285714285714,2,Phenol,19.623152111233434,22.8782458224645,1.165880266981555,0.22141963493503694,0.2525621179316227,0.46358441383501797,Upregulated
Feature0071,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.0423,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",138189.489,77395.94502,118870.4753,79696499.39,180229.1917,93564.11656,275156.9954,143113.7675,3227006.338,160983.8178,248129.2865,103248.0074,"6-Methoxy-1,2,4-benzenetriol-peak1",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,19.425504478730165,20.2866318893609,1.0443297321608107,0.0625772941368395,0.3299504582698418,0.5415069285722698,Upregulated
Feature0070,Pyridoxine,C8 H11 N O3,169.07393,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,1166605.425,3053199.263,4241934.131,79222340.2,25106297.03,30892961.35,24586459.88,642405.7721,2763004.221,565491.1373,2419100.733,192443.4783,Pyridoxine,8,11,1,3,0,0,0,1.375,0.375,-0.25,67.425,4,1,0,0.2727272727272727,0,Phenol,23.52690214870353,21.2130785803806,0.9016520086793307,-0.1493573601007065,0.4388081524908988,0.6483279733536215,Downregulated
Feature0069,Leu-ala,C9 H18 N2 O3,202.1317,NA,4366857.251,7797046.366,39860260.29,78732068.13,28806829.6,39425050.65,8931035.839,24284212.52,1133879.599,67732.55162,1035388.966,61035.83597,Leu-ala,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,23.635346060479268,24.974394510377103,1.0566544888520528,0.07950371285426004,0.38504945118208916,0.6035325667404656,Upregulated
Feature0068,AC-LYS-OH,C8 H16 N2 O3,188.1161,Metabolic pathways;Other,22406086.08,71165264.41,38086876.55,45740859.53,23730339.12,24955717.4,44721974.39,47334547.6,41032605,78317861.39,41367298.83,23940.71908,AC-LYS-OH,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,23.079079576795934,24.85588641940255,1.0769877688013627,0.10700186549045966,0.006978770029322653,0.048676920954525506,Upregulated
Feature0067,Glycyl-L-leucine,C8 H16 N2 O3,188.11613,Metabolic pathways;Other,38580573.08,17857206.88,25283886.19,49049459.19,35426023.82,41889403.61,20719365.29,78162935.44,569842.3081,365759.3668,277636.9558,89386.37495,Glycyl-L-leucine,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,24.277600937637132,25.28437066877945,1.0414690781732696,0.05862000555394864,0.26939528292340786,0.4812951245615038,Upregulated
Feature0066,Val-Leu,C11 H22 N2 O3,230.16305,NA,44390172.22,6930391.464,58611487.07,77278219.33,42085965.18,52399825.69,10901850.35,30330949.58,3036486.634,646206.2614,1255859.413,156162.439,Val-Leu-peak1,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,24.2592913285043,25.0832325627965,1.033963944912277,0.04818587868652938,0.4294321259653462,0.6462154159961765,Upregulated
Feature0065,Ne-Acetyllysine,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,35366660.4,4955907.12,25972664.38,76099517.92,32356740.9,41358102.95,6860731.845,16581263.79,3592362.021,182188.7781,678002.8168,61428.1965,Ne-Acetyllysine-peak2,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,24.404111358499133,24.25847497159705,0.9940323011658704,-0.008635361837566954,0.8747063176221178,0.9314620710556141,Downregulated
Feature0064,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,NA,50849446.1,62021084.44,69118097.67,64722550.35,46803315.17,56560014.5,61233569.64,72569779.01,59669006.2,74676276.14,51375011.33,166553.5724,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione-peak2",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909093,-1,Protein,24.259575611921832,25.4985156660601,1.0510701454121654,0.07185895384942528,0.014578796172962908,0.0790577928993536,Upregulated
Feature0063,Furan,C4 H4 O,68.02622,Other,22656690.9,59879413.6,55471185.39,24938823.94,22100124.77,28951276.89,58003073.49,74626833.92,21670032.92,62706014.46,23006235.65,46291.88722,Furan-peak2,4,4,0,1,0,0,0,1,0.25,-0.5,74.55,3,2,0.6666666666666666,0.7142857142857143,2,Phenol,23.174459766285835,25.469570899479898,1.0990362302439942,0.13623894618868362,0.002671826524056724,0.02513906462782588,Upregulated
Feature0062,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",2073756.89,112275.705,161406.3767,237564.6124,321183.7897,219544.3628,242381.6196,1259665.577,11138435.92,74604699.26,3670390.349,163477.7943,4-Penten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,20.920351976012935,21.1510045119242,1.0110252703288993,0.015819057500630156,0.8443061426875689,0.9165813766919522,Upregulated
Feature0061,Leu-Leu,C12 H24 N2 O3,244.17869,Microbial metabolism in diverse environments;Other,20400939.63,5191687.777,58775989.11,73957352.76,17584957.72,24751594.52,7568404.708,26864036.33,385977.6263,963616.8276,318410.5439,592231.752,Leu-Leu-peak2,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,23.724487143638267,25.2447116192378,1.0640782861351412,0.08960429638809424,0.36709934311511006,0.5788104401012614,Upregulated
Feature0060,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],C16 H27 N O14,457.14331,NA,33992637.9,39939814.23,9059014.816,9406618.882,36355291.16,54613913.64,43845277.13,9619351.134,5892437.658,73547316.39,3008595.32,45328.52097,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],16,27,1,14,0,0,0,1.6875,0.875,0.25,53.175,4,-10,-11,-0.5,-11,Carbohydrate,24.0320366755795,22.8664942751396,0.9515004734648943,-0.0717237205054744,0.014734785773356227,0.0790577928993536,Downregulated
Feature0059,Leu-Leu,C12 H24 N2 O3,244.17868000000001,Microbial metabolism in diverse environments;Other,20351120.71,382970.9299,97881.47229,3375929.283,354936.7276,1809506.218,406969.1384,26600892.61,72805325.21,7796442.38,33410996.11,692205.8275,Leu-Leu-peak1,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,21.9777095008116,21.65902331152475,0.9854995722245268,-0.02107284984862438,0.9436081772030696,0.9746188028350572,Downregulated
Feature0058,NA,C35 H63 N O3,545.48103,NA,208140.2678,422683.9427,431880.7786,892328.712,65718875.82,66144909.78,62112929.12,61429196.15,65743080.51,72647180.74,70685483.68,296293.5713,Feature0058,35,63,1,3,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142856,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,22.300697186383335,22.180905798831752,0.9946283568378873,-0.007770531948764646,0.9795307815816532,0.9866032059974053,Downregulated
Feature0057,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,NA,50849446.1,62021084.44,69118097.67,64722550.35,46803315.17,56560014.5,61233569.64,72569779.01,59669006.2,1471300.474,2058010.004,112221.3405,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione-peak1",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909093,-1,Protein,24.2625812406106,25.61119415294265,1.0555840658072584,0.07804147825280142,0.011207156817200139,0.06797384243475736,Upregulated
Feature0056,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",3214934.09,45698602.28,26982081.41,19449465.06,52752558.68,68856286.42,42712880.15,5903422.282,374402.2774,2026977.716,433438.3684,197236.7787,4-Penten-1-amine-peak1,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.668061560828,23.519862124129197,0.9937384210228656,-0.009061949696302508,0.9466727439724032,0.9746188028350572,Downregulated
Feature0055,5-Aminolevulinic acid,C5 H9 N O3,131.05823,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;D-Amino acid metabolism;Other,263633.2796,465087.4338,288864.089,7080600.843,361888.8255,638448.8713,441501.6949,420436.3337,68458623.59,429417.6068,43526331.78,306172.9586,5-Aminolevulinic acid-peak1,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,20.332358652672134,20.523497774932203,1.009400735326639,0.013499042721544171,0.8189656801551385,0.8925446279815767,Upregulated
Feature0054,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,3391940.145,36036969.25,33248068.12,3404074.117,2576414.236,3249467.559,23193807.19,67659207.66,408808.2621,38622022.24,13757767.68,32782.5336,L-Cystathionine,7,14,2,4,1,0,0,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,20.682166756853434,25.399590500408948,1.2280913696816753,0.29641790084073444,3.733096470357642e-4,0.00941107744829734,Upregulated
Feature0053,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",C18 H30 O15,486.15849,Metabolic pathways;ABC transporters;Other,65112956,940065.2739,979051.5762,10828815.43,55642171.7,67638650.96,537380.7385,1001447.401,8764677.957,1402873.471,9433929.369,62912.61024,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",18,30,0,15,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,4,-11,-3.6666666666666665,-0.3333333333333333,-11,Carbohydrate,26.293565764913698,20.54374216527815,0.7813220294636436,-0.3560108031726586,0.04418496711774524,0.15604564336520155,Downregulated
