FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,Area: B,Area: 60,Area: 59,Area: 58,Area: 57,Area: 56,Area: 55,Area: 54,Area: 53,Area: 52,Area: 51,Area: 50,Area: 49,Area: 48,Area: 47,Area: 46,Area: 45,Area: 44,Area: 43,Area: 42,Area: 41,Area: 40,Area: 39,Area: 38,Area: 37,Area: 36,Area: 35,Area: 34,Area: 33,Area: 32,Area: 31,Area: 30,Area: 29,Area: 28,Area: 27,Area: 26,Area: 25,Area: 24,Area: 23,Area: 22,Area: 21,Area: 20,Area: 19,Area: 18,Area: 17,Area: 16,Area: 15,Area: 14,Area: 13,Area: 12,Area: 11,Area: 10,Area: 9,Area: 8,Area: 7,Area: 6,Area: 5,Area: 4,Area: 3,Area: 2,Area: 1,Gap Status: B,Gap Status: 60,Gap Status: 59,Gap Status: 58,Gap Status: 57,Gap Status: 56,Gap Status: 55,Gap Status: 54,Gap Status: 53,Gap Status: 52,Gap Status: 51,Gap Status: 50,Gap Status: 49,Gap Status: 48,Gap Status: 47,Gap Status: 46,Gap Status: 45,Gap Status: 44,Gap Status: 43,Gap Status: 42,Gap Status: 41,Gap Status: 40,Gap Status: 39,Gap Status: 38,Gap Status: 37,Gap Status: 36,Gap Status: 35,Gap Status: 34,Gap Status: 33,Gap Status: 32,Gap Status: 31,Gap Status: 30,Gap Status: 29,Gap Status: 28,Gap Status: 27,Gap Status: 26,Gap Status: 25,Gap Status: 24,Gap Status: 23,Gap Status: 22,Gap Status: 21,Gap Status: 20,Gap Status: 19,Gap Status: 18,Gap Status: 17,Gap Status: 16,Gap Status: 15,Gap Status: 14,Gap Status: 13,Gap Status: 12,Gap Status: 11,Gap Status: 10,Gap Status: 9,Gap Status: 8,Gap Status: 7,Gap Status: 6,Gap Status: 5,Gap Status: 4,Gap Status: 3,Gap Status: 2,Gap Status: 1,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class
Feature1010,N-Acetyl-α-D-glucosamine,C8 H15 N O6,221.08991,Metabolic pathways;ABC transporters;Other,Other,173954.8494,12821964.3,63533180.79,112839901.1,26149815.14,32777262.54,18894867.69,8591481.876,117838595.6,33173901.5,30560903.09,11355873.02,49719618.16,9547997.998,140005893.6,122367558.3,162145778.2,133789320.4,76523790.46,89791985.95,16092261.9,6764384.655,198368407.3,54487959.55,44133271.35,15009634.05,44132375.79,236097728.5,36285365.58,13755380.92,10502145.75,116982333.6,44989298.89,10352133.26,46501378.34,45156297.39,14027597.12,180901127.6,3789915.383,5953762.236,61592842.29,146528397,29911887.94,42720478.66,12448827.01,11822738.09,47103877.3,44208786.15,32367542.44,223227528,34889607.63,45399987.27,80355627.78,28996062.68,93809229.69,53211932.4,81282514.07,25434317.3,151366987.4,11031721.99,179629141.6,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,N-Acetyl-α-D-glucosamine,8,15,6,1,0,0,1.875,0.75,0,60.3,2,-4,-5,-0.5,-5,Carbohydrate
Feature1009,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12119,NA,NA,764668.6093,149332711,214579420.6,136197162.4,168967316.1,211149157.1,148346267,95873709.45,129936435.2,198854917,104448002.4,150190410.5,107576097.6,82683608.67,188898132.7,166533986.3,198729164.9,207694947.6,115274342.2,81758326.39,175147212.6,145494985.2,140409039.4,211846281.1,143681268,160618499.2,209054616,131541234.1,201286449.8,175306157.1,115471028.9,99718161.69,188890609.4,122861127.3,232305456.9,154251820,157057786.7,132129488.8,8563377.02,99637828.62,201473693.4,126388561.6,195564673.8,234880744,144713807.3,169027625.7,208140134,194112686.9,121282143.3,124336239.9,124330133.2,175802414.9,74802862.34,124324160.5,201772668,164200131.3,181463041,153015511.6,180608994.5,147548477.3,84970891.42,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Cyclo(phenylalanyl-prolyl)-peak2,14,16,2,2,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.45454545454545453,4,Lignin
Feature1008,6-(alpha-D-glucosaminyl)-1D-myo-inositol,C12 H23 N O10,341.13225,NA,NA,254998.7486,72668110.42,28471661.93,12540748.52,74132793.39,141082239.9,226272790.1,146472502.9,22779324.99,118035607.9,48457015.34,129639269.5,54011664.19,147192632.5,29510920.99,21125685.83,26305263.11,32956116.81,13127411.15,12338104.87,234192354.6,212230841.5,19433271.63,33617205.83,69159032.04,219918794,106748941.1,90677435.97,36821083.58,227783579.4,165617475,12506679.08,130415225,174232502.9,38254013.12,90974234.35,218754325.1,14348471.33,1365961.401,116820922.3,21284648.25,14894794.75,84949003.89,71952661.03,196205868.4,211754584,27946840.97,24187757.84,63006162.88,11259564.94,67170407.63,24301590.92,6734750.947,71033216.53,25505894.48,19789713.25,22858298.04,96256475.02,26056696.55,226606935.5,9909337.779,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,6-(alpha-D-glucosaminyl)-1D-myo-inositol-peak4,12,23,10,1,0,0,1.9166666666666667,0.8333333333333334,0,60.3,2,-8,-9,-0.6666666666666666,-9,Carbohydrate
Feature1007,NA,C7 H15 N O5,193.09509,NA,NA,334687.3038,49932453.13,64757353.25,17326747.36,63584236.61,40334079.42,37372420.15,50728756.83,50582346.81,107067101.9,47018484.34,181512574,28787431.36,46671648.28,59246791.06,36218304.66,44690598.62,45545141.44,14554917.75,8950781.077,66112126.47,69886680.11,27560964.44,220805937.6,50445541,101135693.7,79425053.82,56715191.76,232694475,88906540.45,61431424.39,12710707.97,82718274.69,17679722.65,213772002.2,66587891.13,73164679.56,28986703.93,4139483.508,48140644.55,78899860.35,19392157.8,76910162.24,89351508.32,82918426.28,88561225.08,100663146,108703242.5,52826547.66,25465682.37,48160258.88,74469355.53,7894599.962,51549915.18,47084218.23,68597629.13,43631995.04,87325010.44,32788911.74,63600813.75,7705155.751,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Feature1007,7,15,5,1,0,0,2.142857142857143,0.7142857142857143,-0.2857142857142856,68.44285714285714,1,-4,-5,-0.7142857142857143,-5,Carbohydrate
Feature1006,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09546,Metabolic pathways;ABC transporters;Other,Superpathway of purine nucleotide salvage;Other,118580.6327,42958343.28,32547423.78,24167000.21,48923308.82,58063675.79,120489417.5,90282426.86,15066005.37,79147246.61,32109453.29,231683731.5,26186516.22,68460577.62,34370672.02,24774908.81,26331242.27,25778160.31,22336022.89,14030409.09,113462801.6,101899235,19805945.21,34521157.84,40647181.97,122918988.9,64215816.17,112103708.6,23650225.51,118973308.7,85904657.22,11975597.96,69346015.41,89778585.72,24043293.3,60718057.03,120122169.9,16564498,1504075.135,62735009.96,22653729.33,19181310.87,55315426.08,63837412.2,75343831.93,112788992.2,17720555.01,22740710.06,55072930.76,12756225.27,32010192.27,21354888.18,11271757.62,41522377.16,23216882.22,21222463.92,23803946.87,50396680.23,29791543.57,94119821.24,11230444.56,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,No gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,No gap,Missing ions,No gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)-peak2",9,17,8,1,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate
Feature1005,"8-Azabicyclo[3.2.1]octane-1,2,7-triol",C7 H13 N O3,159.08956,Metabolic pathways;Lysine degradation;Other,Superpathway of L-lysine degradation,913678.7592,35189054.84,20774528.12,3702673.242,39194830.52,48018612.48,11675907.81,7192120.92,51084766.2,36638895.72,22781433.04,231143341.5,25571750.66,2275180.036,13633529.05,9193120.22,19283574.58,16303972.01,5665802.723,4319222.318,10833203.97,10078446.1,28481224.62,160128066.5,29265716.47,10549519.88,54148611.15,180358028,148306852.6,11258170.52,7621457.079,1889173.937,42641923.17,8354618.842,150865158.3,36542264.47,11212649.4,24515919.51,7096056.872,15589850.16,12841391.65,2840412.856,48106704.71,32879241.52,9679586.749,10824749.56,22006861.1,28241882.55,31602620.2,16692692.12,25887349.18,16422901.84,1779307.406,27811298.53,11474630.78,10886288.29,20030101.11,25805000.02,10785608.29,8524318.864,14874344.26,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,"8-Azabicyclo[3.2.1]octane-1,2,7-triol",7,13,3,1,0,0,1.8571428571428572,0.42857142857142855,-0.5714285714285712,76.58571428571427,2,-1,-0.6666666666666666,-0.1111111111111111,-2,Protein
Feature1004,Proacacipetalin,C11 H17 N O6,259.1056,NA,NA,87206.0113,17238358.4,95846474.6,23766518.7,159964841.9,210363635.9,177666343.8,96862725.45,4340133.238,222324179.8,7947492.71,124538783.8,55313005.23,73067506.99,3826961.36,29206405.91,8349249.649,47173085.28,2472452.896,13549254.9,175241106.6,142581714,2164477.549,58397545.99,13878933.09,185612171.3,229932450,5306281.325,10164475.1,184414801.5,109365618.7,14947285.85,183571885,127075595.4,72454013.79,130207967,165369529.7,4344430.386,430723.9193,79696897.41,24574839.36,22337823.95,184839811.6,81421279.76,132375262.1,179302258.9,7335600.221,35118714.41,10728180.93,1864243.875,10111682.44,102078649.1,2447898.079,116846743.9,9368692.713,37204984.56,39212283.28,13963793.11,9062334.752,162682035.3,1706814.136,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Proacacipetalin-peak2,11,17,6,1,0,0,1.5454545454545454,0.5454545454545454,-0.18181818181818166,65.48181818181817,4,-2,-0.75,0,-3,Protein
Feature1003,NA,C6 H14 O4,150.08924,NA,NA,1268688.67,8109191.014,196146546.9,52144283.94,8585446.25,7649434.264,744725.9222,685177.6647,23902538.37,7624762.582,9263029.751,1759267.988,9779289.902,665273.47,46497897.51,158148640.7,177508145.3,218519573.5,60728526.26,47037475.29,397220.9231,904942.2319,6412401.642,138652403.7,12834888,445139.5064,10140312.2,52636415.46,132334155.7,341129.2529,766281.2271,54894734.86,6220545.701,616699.4907,143305535.3,10347889.76,857312.1561,5692049.537,11340205.98,2059094.439,32904048.89,51658887.7,14990687.05,181256660.4,779755.4754,405012.9569,83970894.31,106232220.1,12372633.65,5396253.955,9842181.118,222274355.4,34815930.19,14861950.8,164169437.1,75706112.82,166035277.4,5531368.488,157979587.8,572741.3378,4142635.347,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Feature1003,6,14,4,0,0,0,2.3333333333333335,0.6666666666666666,-1,88.8,0,-4,-2,-0.5,-4,Other
Feature1002,"3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione",C12 H16 N2 O3,236.11602,NA,Other,2739013.526,422122.4952,1385814.247,1347179.743,818526.9197,1338839.978,1903948.607,2071168.386,44886526.31,1636069.473,1779972.002,1600170.087,1700245.967,1732692.857,88197717.49,1782587.856,1423113.043,1462937.18,1349376.653,2373200.105,1998051.932,1684146.23,32176877.46,42425795.26,1203555.143,2107943.52,1512275.226,152808742.8,46873861.09,2019713.735,1817474.546,1610477.684,1782940.189,1910427.543,25522841.68,1818301.294,1715953.874,30426581.09,3489476.362,1513796.948,88293280.27,1874925.14,2050728.785,2535064.454,1511868.331,1534786.603,220718160.8,221777155.8,1086468.368,17070809.78,2005716.914,1650340.87,2090584.197,1585404.305,1918683.58,106600676.4,1162939.559,1363101.688,1766856.727,1077090.108,7466730.176,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Missing ions,"3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione",12,16,3,2,0,0,1.3333333333333333,0.25,-0.33333333333333304,69.79999999999998,6,3,0.14285714285714285,0.29411764705882354,1,Lignin
Feature1001,Buphedrine,C11 H17 N O,179.13104,NA,NA,644906.5954,201458.3128,265584.6973,224140.7233,242213.0147,346167.1478,287831.0871,295727.04,9936562.259,289643.4803,306784.3005,239910.9635,212426.2481,242104.6553,4455687.628,255511.416,315028.1322,300233.7004,298688.5436,207747.4889,275171.5101,258231.157,258411.7415,21624877.93,204364.7263,297845.8255,363393.927,219941993.4,15495394.91,296315.5102,270647.6637,238127.4801,302731.5757,326024.2442,14944060.53,215055.4712,551453.0538,524046.7853,500094.1097,219503.3283,7975926.043,306155.2113,289931.3075,362018.9534,343979.753,255749.3167,8840569.057,18237280.01,212687.5182,214509.8344,278917.5685,255853.2423,211743.2353,297404.897,298363.3422,3451366.685,266690.6653,319240.2856,295920.1104,265740.1342,307151.6514,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Buphedrine,11,17,1,1,0,0,1.5454545454545454,0.09090909090909091,-1.0909090909090908,91.39090909090909,4,3,0.2222222222222222,0.2631578947368421,2,Lipid
Feature1000,Glycerylphosphorylethanolamine,C5 H14 N O6 P,215.05587,Metabolic pathways;Other,NA,88272.92242,29349358.9,68470694.56,17642773.85,52807966.32,39983894.98,9716244.651,5418668.142,42049174.92,31501054.51,29927751.07,53086287.91,32030726.49,5401285.992,36085835.8,20165915.67,29694940.94,37978639.19,12753780.51,11098284.12,7597264.317,8370728.413,35068939.92,191897781,37762716.74,7705456.855,38068889.21,29380949.46,219891331.1,8800475.601,4095953.227,15560980.77,30455529.93,5901698.303,200216811.7,28572241.58,8367121.061,37707469.01,9647896.283,2600708.728,30023310.27,20141724.65,47366397.8,116781743.4,4191087.093,8317512.65,83560113.2,102256282.5,29440230.72,23911447.75,29016444.42,78645977.15,9923230.846,27032843.35,25114549.29,36827392.64,26950787.7,22166609.62,28443410.17,6765106.348,14282927.1,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,No gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,No gap,No gap,Full gap,Full gap,Missing ions,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Full gap,No gap,No gap,Full gap,Full gap,No gap,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,No gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Glycerylphosphorylethanolamine,5,14,6,1,0,1,2.8,1.2,-0.7999999999999998,83.1,0,-6,2.6666666666666665,-Inf,-8,Other
Feature0999,Linolenelaidic acid,C18 H30 O2,278.22466,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,Superpathway of lipoxygenase,10582193.93,11383775.2,3744083.981,3612320.639,12915360.67,5764927.585,3848761.126,5164240.498,42964273.26,16354266.13,3125235.655,2550174.516,2724431.765,5606299.637,32012093.92,4196791.28,8786543.149,3609214.696,6455692.544,6089482.539,5277101.626,4905655.636,15099254.5,81605436.56,3039627.056,4262476.879,3930451.493,23159243.24,106169442.9,5773927.062,7543592.95,5896511.431,2915069.914,6381797.177,111149081.8,2899915.262,9021501.786,31244737.95,7027097.197,4615193.529,92038581.73,6133290.869,3496805.079,7818710.999,3807164.211,3136271.026,218973324.4,83168673.5,2806791.793,5209746.502,13804024.54,5396092.045,3065864.939,15251129.77,4233794.603,205375319.4,6380813.711,2795879.337,6354807.904,4040654.252,2928807.267,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Linolenelaidic acid,18,30,2,0,0,0,1.6666666666666667,0.1111111111111111,-1.4444444444444446,101.46666666666667,4,2,0.125,0.17647058823529413,2,Lipid
Feature0998,Glutaric acid,C5 H8 O4,132.04225,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Lysine degradation;Other,Superpathway of L-lysine degradation;Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,478475.53,19668669.34,34173526.59,14530413.81,24510934.96,31687759.85,82693178.58,59876311.08,12637547.04,88145150.08,17086221.32,215764715.3,16706811.31,48374504.9,42130920.14,16957038.44,26093844.33,30497488.83,12505903.61,6408452.462,70220431.56,66999610.24,15519293.31,33833370.1,18548568.69,82106213.56,56411333.24,72256294.34,30429834.32,76559862.25,137583467.5,9356627.711,69159315.35,72156489.68,27320292.91,55332316.5,78039623.62,11881958.76,662680.3703,40867942.43,25554586.8,12621379.43,46896171.2,60956310.1,59579520.83,89964647.41,21178857.49,23442891.27,38791283.21,12489974.17,22490261.03,32576242.58,4640924.072,17899270.12,24519757.06,20929211.35,23185533.58,37043450.08,27856960.69,74086353.12,9151959.564,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Glutaric acid,5,8,4,0,0,0,1.6,0.8,0,60.3,2,-2,-2,0,-2,Carbohydrate
